KEY,en
SETTINGS_NOISEGRAIN_OPT_LOW,Без пыли
SETTINGS_NOISEGRAIN_OPT_NONE,Нет
SETTINGS_CURSORMODE_LABEL,Режим курсора
SETTINGS_CURSORMODE_OPT_INGAME,Игровой
SETTINGS_CURSORMODE_OPT_DEVICE,Системный
SETTINGS_AUDIO_HEADER,Настройки звука
SETTINGS_MASTERVOLUME,Общая громкость
SETTINGS_MUSICVOLUME,Громкость музыки
SETTINGS_SFXVOLUME,Громкость эффектов
SETTINGS_MEOWVOLUME,Громкость мяуканья
SETTINGS_HOUSEMEOWVOLUME,Громкость мяуканья (дом)
SETTINGS_KEYCONTROLS_HEADER,Управление клавиатурой
SETTINGS_PADCONTROLS_HEADER,Управление геймпадом
SETTINGS_CONTROLS_GENERAL_COLUMNHEADER,Общее
SETTINGS_CONTROLS_HOTKEYS_COLUMNHEADER,Горячие клавиши боя
SETTINGS_CONTROLS_ACTIONS_COLUMNHEADER,Действия
SETTINGS_CONTROLS_RESET,Сбросить настройки
SETTINGS_CONTROLBINDING_SELECT,Выбрать
SETTINGS_CONTROLBINDING_EXAMINE,Осмотреть
SETTINGS_CONTROLBINDING_TACTIVALVIEW,Тактический обзор
SETTINGS_CONTROLBINDING_CANCEL,Отмена
SETTINGS_CONTROLBINDING_PAUSE,Пауза
SETTINGS_CONTROLBINDING_ZOOMIN,Приблизить
SETTINGS_CONTROLBINDING_ZOOMOUT,Отдалить
SETTINGS_CONTROLBINDING_FLIPFURNITURE,Перевернуть мебель
SETTINGS_CONTROLBINDING_SKIPCUTSCENE,Пропустить ролик
SETTINGS_CONTROLBINDING_HOTKEYMOVE,Движение
SETTINGS_CONTROLBINDING_HOTKEYWEAPON,Оружие
SETTINGS_CONTROLBINDING_HOTKEYTRINKET,Брелок
SETTINGS_CONTROLBINDING_HOTKEYBASICATTACK,Базовая атака
SETTINGS_CONTROLBINDING_HOTKEYSPELL1,Заклинание 1
SETTINGS_CONTROLBINDING_HOTKEYSPELL2,Заклинание 2
SETTINGS_CONTROLBINDING_HOTKEYSPELL3,Заклинание 3
SETTINGS_CONTROLBINDING_HOTKEYSPELL4,Заклинание 4
SETTINGS_CONTROLBINDING_HOTKEYSPELL5,Заклинание 5
SETTINGS_CONTROLBINDING_HOTKEYENDTURN,Конец хода
SETTINGS_CONTROLBINDING_CURSOR,Курсор
SETTINGS_CONTROLBINDING_NAVLEFT,Влево
SETTINGS_CONTROLBINDING_NAVRIGHT,Вправо
SETTINGS_CONTROLBINDING_NAVUP,Вверх
SETTINGS_CONTROLBINDING_NAVDOWN,Вниз
SETTINGS_CONTROLBINDING_NAVFORWARD,Вперёд
SETTINGS_CONTROLBINDING_NAVBACKWARD,Назад
SETTINGS_CONTROLBINDING_INVENTORY,Инвентарь
SETTINGS_CONTROLBINDING_PIPE,Быстрая труба
SETTINGS_CONTROLBINDING_BOX,Быстрая коробка
SETTINGS_CONTROLBINDING_CAMERA,Камера
,
MAIN_MENU_PLAY,Играть
MAIN_MENU_SETTINGS,Настройки
MAIN_MENU_QUIT,Выход
MAIN_MENU_CREDITS,Авторы
MAIN_MENU_COMMUNITY_DISCORD,Discord сообщества
MAIN_MENU_MEOW,Мяу
MAIN_MENU_DELETEFILE,Удалить
MAIN_MENU_DELETECONFIRMATION,"Вы уверены, что хотите стереть
сохранение {savefilenumber}?"
SAVE_FILE_COMPLETION_PERCENT,Прогресс: {percent}%
,
POPUP_TRY_ABANDON_RUN,"Вы уверены, что хотите бросить это приключение? Вы потеряете найденных котов, предметы, еду, деньги и мебель."
POPUP_TRY_ABANDON_HOUSEBOSS,"Вы уверены, что хотите сдаться? Вы потеряете котов, участвующих в бою."
POPUP_TRY_SKIP_TUTORIAL,"Вы уверены, что хотите пропустить обучение?"
POPUP_TRY_SAVESCUM_BATTLE,"Вы уверены, что хотите выйти посреди боя? Придётся начать бой заново"
POPUP_TRY_SAVESCUM_HOUSEBOSS,"Вы уверены, что хотите выйти посреди боя? Придётся начать бой заново"
POPUP_TRY_SAVESCUM_EVENT,"Вы уверены, что хотите выйти посреди события? Придётся начать событие заново"
POPUP_TRY_SAVESCUM_WARNING_1,", и Стивен сделает вам предупреждение, когда вернётесь."
POPUP_TRY_SAVESCUM_WARNING_2,", и Стивен [c:red]накажет[/c] вас, когда вернётесь."
POPUP_TRY_SAVESCUM_COUNT,(Вы уже 1 раз сжульничали с сохранением в этом приключении)
POPUP_TRY_SAVESCUM_COUNT_PLURAL,(Вы уже сжульничали с сохранением {count} раз в этом приключении)
,
ABILITY_EXPLOSIVESHOT_NAME,Взрывной выстрел
ABILITY_EXPLOSIVESHOT_DESC,"Запускает блевотный снаряд, наносящий урон по площади соседним юнитам."
EABILITY_DOUBLEHIT_NAME,Двойной удар
EABILITY_DOUBLEHIT_DESC,"Ближняя атака, бьющая дважды."
EABILITY_FLESHLAD_UPPERCUT_NAME,Апперкот
EABILITY_FLESHLAD_UPPERCUT_DESC,"Бьёт юнита кулаком, отбрасывая на 3 клетки и накладывая Синяк.
[s:.7](Можно использовать раз в ход.)[/s]"
FAMILIAR_PHANTOMMASK_DESC,"Неуязвим. Атакуйте, чтобы отбросить его вперёд по прямой. Наносит 5 урона задетым юнитам."
FAMILIAR_FLY_STEEL_DESC,Неуязвим.
FAMILIAR_FLESHLAD_DESC,"Получает доп. атаку за ход каждый раз, когда получает урон.
Получает Скорость в конце своего хода."
,
ITEM_THEBLACKBOX_NAME,коробка
ITEM_THEBLACKBOX_DESC,Использование: Находит и экипирует случайный предмет в один из пустых слотов.
,
ITEM_UNSTABLEDNA_NAME,Нестабильная ДНК
ITEM_UNSTABLEDNA_DESC,"Использование: Получить 6 случайных повышений и 3 случайных понижения характеристик, затем получить 3 Мутации в конце боя."
ITEM_REDPILL_NAME,Красная таблетка
ITEM_REDPILL_DESC,"Использование: 50% шанс получить Здоровяк (+4 [img:con]), иначе получить 8 урона."
DISORDER_CHUNGUS_NAME,Здоровяк
DISORDER_CHUNGUS_DESC,
,
QEVENT_MEATALTAR_REW2B,"{Catname} лежит жертвой на алтаре. Алтарь доволен.

Оставшиеся коты чувствуют прилив сил. Один из них нехотя тянет труп {catname}, разбирая его на полезные части.
"
QEVENT_MEATALTAR_REW2B_M,
QEVENT_MEATALTAR_REW2B_F,
QEVENT_MEATALTAR_REW2B_N,
QEVENT_MEATALTAR_REW3B,"{Catname} лежит жертвой на алтаре. Алтарь доволен.

Зато оставшиеся коты чувствуют себя отлично!
"
QEVENT_MEATALTAR_REW3B_M,
QEVENT_MEATALTAR_REW3B_F,
QEVENT_MEATALTAR_REW3B_N,
,
CUTSCENE_OBELISK1_CORE_POPUP,"Один обелиск воздвигнут, но тот, что на Луне, всё ещё погребён."
CUTSCENE_OBELISK1_MOON_POPUP,"Один обелиск воздвигнут, но тот, что в ядре, всё ещё погребён."
CUTSCENE_OBELISK2_POPUP,"Оба обелиска соединились, но всё ещё ждут активации."
,
NPCOFFICE_NAME_BEANIES,Лаборатория Др. Бинса
NPCOFFICE_NAME_BUTCH,Убежище Бутча
NPCOFFICE_NAME_TINK,Трейлер Тинка
NPCOFFICE_NAME_FRANK,Канализация Фрэнка
NPCOFFICE_NAME_JACK,Лачуга Джека
NPCOFFICE_NAME_TRACY,Зоомаркет
NPCOFFICE_NAME_ORGANGRINDER,Коробка {organname}
NPCOFFICE_NAME_STEVEN,Коробка
,
NPCMAP_NAME_HOME,Дом
NPCMAP_NAME_TRASH,Мусор
NPC_NAME_BEANIES,Др. Бинс
NPC_NAME_BUTCH,Бутч
NPC_NAME_TINK,Тинк
NPC_NAME_FRANK,Фрэнк
NPC_NAME_JACK,Малыш Джек
NPC_NAME_TRACY,Трейси
NPC_NAME_ORGANGRINDER,{organname}
NPC_NAME_STEVEN,Стивен
,
NPC_MORETIPS_BUTTON,Ещё совет!
,
KEYWORD_TRAMPLE_NAME,Топот
KEYWORD_TRAMPLE_DESC_STACKLESS,"Вы можете проходить сквозь других юнитов, нанося им урон и сдвигая их."
,
COMBAT_POPUP_QUESTFAILED,Квест провален!
,
CREDITS_THANKSFORPLAYING,"спасибо за игру в
MEWGENICS!"
CREDITS_AGAMEBY,игра от
CREDITS_EDLINE,арт + дизайн
CREDITS_TYLERLINE,программирование + дизайн
CREDITS_RIDCULONLINE,"Музыка от...
RIDICULON!"
CREDITS_JOEYLINE,Звуковые эффекты
CREDITS_EDITING,Редактура
CREDITS_AND,и
CREDITS_ANIMATIONLINEA,анимация
CREDITS_ANIMATIONLINEB,доп. анимация
CREDITS_ADDITIONALANIMATIONS,Kaylan Peattie и Tina Tomar
CREDITS_ARTA,арт
CREDITS_ARTB,доп. арт
CREDITS_PROGRAMMINGB,доп. программирование
CREDITS_CHARACTERSHEADER,А также...
CREDITS_CHARACTER_BEANIES,Др. Томас А. Бинс
CREDITS_CHARACTER_STACY,Стейси #{stacy_number}
CREDITS_CHARACTER_BUTCH,Бутч
CREDITS_CHARACTER_TINK,Фергюсон Родни Тинклс
CREDITS_CHARACTER_FRANK,Фрэнк
CREDITS_CHARACTER_BABYJACK,Джеки Дастин Никел
CREDITS_CHARACTER_TRACY,Трейси Ньюкирк
CREDITS_CHARACTER_ORGANGRINDER,{organname}
CREDITS_CHARACTER_STEVEN,Стивен
CREDITS_CHARACTER_HEADERB,И ещё...
CREDITS_CHARACTER_PLAYERCHARACTER,"Вы в роли
Магдалены О. Мориа"
CREDITS_MEOWS,мяуканье от
CREDITS_TESTERS,тестеры
CREDITS_MUSICGUESTS,специальные музыкальные гости
CREDITS_LOCALIZATION,Локализация от Warlocs
CREDITS_LOCALIZATION_GERMAN,"Deutsch:
Simon Dehne"
CREDITS_LOCALIZATION_FRENCH,"Français:
Kevin Malchere
Alexis Barroso
Cecile Gindrat
Elina Macon"
CREDITS_LOCALIZATION_ITALIAN,"Italiano:
Carlo De Rensis
Juny Gentile
Stefano Rossitto
Cristiano Caliendo"
CREDITS_LOCALIZATION_SPANISH,"Español:
Xavi Vernet Diaz
Sebastian Sorroche Jurado 
Ana Avalos Reyes"
CREDITS_LOCALIZATION_BRPORTUGESE,"Português (Brasil):
Romulo Wehling"
CREDITS_LOCALIZATION_MARKETING,Маркетинговая поддержка от Guillotine
CREDITS_TOOLSA,редактор уровней — joshua robertson
CREDITS_TOOLSB,доп. инструменты
CREDITS_TECH,Использованный открытый код
CREDITS_THANKS,особая благодарность
CREDITS_END,"СПАСИБО
ЗА ИГРУ!"
,
SEASON_NAME_SPRING,Весна
SEASON_NAME_SUMMER,Лето
SEASON_NAME_FALL,Осень
SEASON_NAME_WINTER,Зима
