KEY,en
EVENT_DEADCAT_REW8,"Обнюхав кота, {catname} понимает, что, возможно, был с ним знаком.

Настроение {catname} резко портится...
"
EVENT_DEADCAT_REW8_M,
EVENT_DEADCAT_REW8_F,
EVENT_DEADCAT_REW8_N,
EVENT_DEADCAT_REW9,"{catname} шарит лапой под котом и находит кое-что!
"
EVENT_DEADCAT_REW9_M,
EVENT_DEADCAT_REW9_F,
EVENT_DEADCAT_REW9_N,
EVENT_DEADCAT_REW10,"Этот кот мёртв уже давно... Шкура ему точно больше не понадобится!

{catname} сдирает с него шкуру и пускает её в дело!
"
EVENT_DEADCAT_REW10_M,
EVENT_DEADCAT_REW10_F,
EVENT_DEADCAT_REW10_N,
EVENT_DEADCAT_REW11,"{catname} переворачивает тело. Оно кишит личинками!

Личинки разлетаются во все стороны!"
EVENT_DEADCAT_REW11_M,
EVENT_DEADCAT_REW11_F,
EVENT_DEADCAT_REW11_N,
EVENT_DEADCAT_REW12,"{catname} переворачивает тело...

Это была ловушка! Кот хватает что-то из карманов {catname} и удирает!
"
EVENT_DEADCAT_REW12_M,
EVENT_DEADCAT_REW12_F,
EVENT_DEADCAT_REW12_N,
EVENT_DEADCAT_REW13,"{catname} переворачивает тушку и видит... своё собственное лицо!

Шерсть {catname} встаёт дыбом, а по спине пробегает холод..."
EVENT_DEADCAT_REW13_M,
EVENT_DEADCAT_REW13_F,
EVENT_DEADCAT_REW13_N,
EVENT_BONEPILE_NAME,Груда костей
EVENT_BONEPILE_QUES,Кости какого-то давно издохшего существа грудой лежат на земле перед {catname}.
EVENT_BONEPILE_QUES_M,
EVENT_BONEPILE_QUES_F,
EVENT_BONEPILE_QUES_N,
EVENT_BONEPILE_REW1,"{catname} роется в костях в поисках чего-нибудь полезного...
"
EVENT_BONEPILE_REW1_M,
EVENT_BONEPILE_REW1_F,
EVENT_BONEPILE_REW1_N,
EVENT_BONEPILE_REW2,"{catname} перебирает груду костей в поисках чего-нибудь полезного...
"
EVENT_BONEPILE_REW2_M,
EVENT_BONEPILE_REW2_F,
EVENT_BONEPILE_REW2_N,
EVENT_BONEPILE_REW3,"{catname} подходит к костям и тянется их потрогать...

С треском и грохотом кости собираются в скелетного монстра!"
EVENT_BONEPILE_REW3_M,
EVENT_BONEPILE_REW3_F,
EVENT_BONEPILE_REW3_N,
EVENT_BONEPILE_REW4,"{catname} видит, как что-то пялится на {him} из пустых глазниц черепа.

{catname} пялится в ответ, не моргая, целую вечность, пока ужас железной хваткой сжимает {his} разум..."
EVENT_BONEPILE_REW4_M,
EVENT_BONEPILE_REW4_F,
EVENT_BONEPILE_REW4_N,
EVENT_BONEPILE_REW5,"{catname} разламывает кости, обнажая влажный, красный и сочный костный мозг внутри.
"
EVENT_BONEPILE_REW5_M,
EVENT_BONEPILE_REW5_F,
EVENT_BONEPILE_REW5_N,
EVENT_BONEPILE_REW6,"{catname} спотыкается и падает на острые, зазубренные кости.
"
EVENT_BONEPILE_REW6_M,
EVENT_BONEPILE_REW6_F,
EVENT_BONEPILE_REW6_N,
EVENT_BONEPILE_REW7,"{catname} пытается сломать особо крупную кость, но она отскакивает и ломает {him} руку!"
EVENT_BONEPILE_REW7_M,
EVENT_BONEPILE_REW7_F,
EVENT_BONEPILE_REW7_N,
EVENT_BONEPILE_REW8,"{catname} собирает из костей импровизированное снаряжение!
"
EVENT_BONEPILE_REW8_M,
EVENT_BONEPILE_REW8_F,
EVENT_BONEPILE_REW8_N,
EVENT_BONEPILE_REW9,"Зловещий звук доносится из костей, когда ветер проходит сквозь них…

{catname} слышит жуткий хруст — это {his} нога переламывается пополам!
"
EVENT_BONEPILE_REW9_M,
EVENT_BONEPILE_REW9_F,
EVENT_BONEPILE_REW9_N,
EVENT_BONEPILE_REW10,"{catname} корчится от боли — кости внутри {his} тела вибрируют...

Множество костей разлетается на осколки, и {catname} падает на землю с криком агонии!
"
EVENT_BONEPILE_REW10_M,
EVENT_BONEPILE_REW10_F,
EVENT_BONEPILE_REW10_N,
EVENT_GUTPILE_NAME,Куча кишок
EVENT_GUTPILE_QUES,"{catname} находит омерзительную груду кишок, сваленных в большую кучу...

Ну и зрелище!"
EVENT_GUTPILE_QUES_M,
EVENT_GUTPILE_QUES_F,
EVENT_GUTPILE_QUES_N,
EVENT_GUTPILE_REW1,"Вся группа присоединяется к пиршеству! Кишки на вкус кисловатые, но проглатываются легко.

Чуть позже коты начинают чувствовать себя неважно…

Коты отравлены!"
EVENT_GUTPILE_REW2,"{catname} жадно заглатывает особенно вкусную и жирную печёнку!
"
EVENT_GUTPILE_REW2_M,
EVENT_GUTPILE_REW2_F,
EVENT_GUTPILE_REW2_N,
EVENT_GUTPILE_REW3,"{catname} набивает морду потрохами, но никак не может избавиться от вкуса гнилой, непереваренной пищи..."
EVENT_GUTPILE_REW3_M,
EVENT_GUTPILE_REW3_F,
EVENT_GUTPILE_REW3_N,
EVENT_GUTPILE_REW4,"Пока {catname} хлебает скользкие потроха, {he} чувствует что-то извивающееся в горле..."
EVENT_GUTPILE_REW4_M,
EVENT_GUTPILE_REW4_F,
EVENT_GUTPILE_REW4_N,"Пока {catname} всасывает склизкие кишки, что-то шевелится у них в горле...
"
EVENT_GUTPILE_REW5,"Когда {catname} разрывает толстую кишку, на землю высыпаются деньги!
"
EVENT_GUTPILE_REW5_M,
EVENT_GUTPILE_REW5_F,
EVENT_GUTPILE_REW5_N,
EVENT_GUTPILE_REW6,"{catname} роется в липких кишках. {He} считает, что они выглядят стильно!
"
EVENT_GUTPILE_REW6_M,
EVENT_GUTPILE_REW6_F,
EVENT_GUTPILE_REW6_N,"{catname} роется в липких кишках. Они считают, что кишки выглядят стильно!
"
EVENT_GUTPILE_REW7,"Когда {catname} тревожит кучу, из неё поднимается рой мух, чтобы защитить свой ужин!

Мухи преследуют группу до следующего сражения."
EVENT_GUTPILE_REW7_M,
EVENT_GUTPILE_REW7_F,
EVENT_GUTPILE_REW7_N,
EVENT_GUTPILE_REW8,"Странный жук выпрыгивает из кучи и вгрызается глубоко в пупок {catname}!
"
EVENT_GUTPILE_REW8_M,
EVENT_GUTPILE_REW8_F,
EVENT_GUTPILE_REW8_N,
EVENT_GUTPILE_REW9,"{catname} осматривает кучу кишок и находит съедобные остатки.
"
EVENT_GUTPILE_REW9_M,
EVENT_GUTPILE_REW9_F,
EVENT_GUTPILE_REW9_N,
EVENT_GUTPILE_REW10,"{catname} замечает, что один желудок в куче выглядит особенно раздутым, и вскрывает его...

Он полон непереваренной еды!
"
EVENT_GUTPILE_REW10_M,
EVENT_GUTPILE_REW10_F,
EVENT_GUTPILE_REW10_N,
EVENT_GUTPILE_REW11,"{catname} и коты съедают несколько органов, но те оказываются гнилыми и отвратительными на вкус!
"
EVENT_GUTPILE_REW11_M,
EVENT_GUTPILE_REW11_F,
EVENT_GUTPILE_REW11_N,
EVENT_GUTPILE_REW12,"{catname} находит что-то потрясающее среди кишечника...

Маленький какулин! {He} прячет {his} находку от компании. Такой ценный говнишко точно вызовет зависть!"
EVENT_GUTPILE_REW12_M,
EVENT_GUTPILE_REW12_F,
EVENT_GUTPILE_REW12_N,"{catname} находит что-то потрясающее среди кишечника...

Маленький какулин! {He} прячет {his} находку от компании. Такой ценный говнишко точно вызовет зависть."
EVENT_SEVEREDHEAD_NAME,Отрубленная голова
EVENT_SEVEREDHEAD_QUES,"{catname} находит отрубленную голову, лежащую на земле. Её немигающий глаз смотрит прямо сквозь {him}.

Что {he} должен делать?"
EVENT_SEVEREDHEAD_QUES_M,
EVENT_SEVEREDHEAD_QUES_F,
EVENT_SEVEREDHEAD_QUES_N,
EVENT_SEVEREDHEAD_REW1,"Голова шепчет что-то {catname}, когда {he} подходит ближе, но {catname} не может разобрать слов."
EVENT_SEVEREDHEAD_REW1_M,
EVENT_SEVEREDHEAD_REW1_F,
EVENT_SEVEREDHEAD_REW1_N,"Голова шепчет что-то {catname}, когда они подходят ближе, но {catname} не может разобрать слов."
EVENT_SEVEREDHEAD_REW2,"{catname} находит маленький гнойник на затылке головы. Надавив на него, глаз выпадает на пол и моргает в случайном ритме."
EVENT_SEVEREDHEAD_REW2_M,
EVENT_SEVEREDHEAD_REW2_F,
EVENT_SEVEREDHEAD_REW2_N,
EVENT_SEVEREDHEAD_REW3,"{catname} пробегает холодок по спине, когда голова рассказывает {him} секрет. Он унесёт это в могилу."
EVENT_SEVEREDHEAD_REW3_M,
EVENT_SEVEREDHEAD_REW3_F,
EVENT_SEVEREDHEAD_REW3_N,
EVENT_SEVEREDHEAD_REW4,"Голова издаёт пронзительный крик, и глаз закатывается назад!

Мозг {catname} вспыхивает чужими воспоминаниями."
EVENT_SEVEREDHEAD_REW4_M,
EVENT_SEVEREDHEAD_REW4_F,
EVENT_SEVEREDHEAD_REW4_N,
EVENT_SEVEREDHEAD_REW5,"{catname} пытается атаковать мясистую голову, но останавливается, услышав, как она начинает скулить. Одинокая слеза скатывается из её дрожащего глазного яблока."
EVENT_SEVEREDHEAD_REW5_M,
EVENT_SEVEREDHEAD_REW5_F,
EVENT_SEVEREDHEAD_REW5_N,"{catname} пытается атаковать мясистую голову, но останавливается, услышав, как она начинает скулить. Одинокая слеза скатывается из её дрожащего глазного яблока."
EVENT_SEVEREDHEAD_REW6,"Голова рыдает, пока {catname} разрывает её когтями.

Из зияющей пасти вылетает зуб… Похоже, ценный!"
EVENT_SEVEREDHEAD_REW6_M,
EVENT_SEVEREDHEAD_REW6_F,
EVENT_SEVEREDHEAD_REW6_N,
EVENT_SEVEREDHEAD_REW7,"Коготь {catname} зацепляется за крупный зуб, разрывая плоть. Голова словно улыбается, пока {catname} истекает кровью."
EVENT_SEVEREDHEAD_REW7_M,
EVENT_SEVEREDHEAD_REW7_F,
EVENT_SEVEREDHEAD_REW7_N,
EVENT_SEVEREDHEAD_REW8,"Пасть головы распахивается невозможно широко, когда {catname} бросается в атаку. Она захлопывается на {his} лапе, отрывая мышцу от кости!
"
EVENT_SEVEREDHEAD_REW8_M,
EVENT_SEVEREDHEAD_REW8_F,
EVENT_SEVEREDHEAD_REW8_N,
EVENT_SEVEREDHEAD_REW9,{catname} кусает голову. На вкус — пресно и неудовлетворительно.
EVENT_SEVEREDHEAD_REW9_M,
EVENT_SEVEREDHEAD_REW9_F,
EVENT_SEVEREDHEAD_REW9_N,
EVENT_SEVEREDHEAD_REW10,"{catname} прокусывает череп странной головы, пробуя на вкус её солоноватые мозги...

{He} чувствует прилив сил!
"
EVENT_SEVEREDHEAD_REW10_M,
EVENT_SEVEREDHEAD_REW10_F,
EVENT_SEVEREDHEAD_REW10_N,"{catname} прокусывает череп странной головы, пробуя на вкус её солоноватые мозги...

Прилив бодрости!
"
EVENT_SEVEREDHEAD_REW11,"Когда {catname} подходит ближе, голова выстреливает чем-то из глазницы, и это что-то прикрепляется к голове {catname}.

{catname} чувствует себя странно...
"
EVENT_SEVEREDHEAD_REW11_M,
EVENT_SEVEREDHEAD_REW11_F,
EVENT_SEVEREDHEAD_REW11_N,
EVENT_SEVEREDHEAD_REW12,"{catname} замирает на месте, когда из нижней части головы начинает доноситься утробное бульканье.

Желудок {catname} скручивает, и {he} начинает неудержимо блевать.
"
EVENT_SEVEREDHEAD_REW12_M,
EVENT_SEVEREDHEAD_REW12_F,
EVENT_SEVEREDHEAD_REW12_N,"{catname} замирает на месте, когда из нижней части головы начинает доноситься утробное бульканье.

Желудок {catname} скручивает, и рвота не заставляет себя ждать.
"
EVENT_PILEOFCATPELTS_NAME,Груда кошачьих шкур
EVENT_PILEOFCATPELTS_QUES,{catname} находит огромную груду кошачьих шкур... Какой ужас!
EVENT_PILEOFCATPELTS_QUES_M,
EVENT_PILEOFCATPELTS_QUES_F,
EVENT_PILEOFCATPELTS_QUES_N,
EVENT_PILEOFCATPELTS_REW1,"Среди освежёванных кошек {catname} обнаруживает кучу полезных вещей.
"
EVENT_PILEOFCATPELTS_REW1_M,
EVENT_PILEOFCATPELTS_REW1_F,
EVENT_PILEOFCATPELTS_REW1_N,
EVENT_PILEOFCATPELTS_REW2,"{catname} натягивает на себя одну из шкур и щеголяет в ней с диким видом!
"
EVENT_PILEOFCATPELTS_REW2_M,
EVENT_PILEOFCATPELTS_REW2_F,
EVENT_PILEOFCATPELTS_REW2_N,
EVENT_PILEOFCATPELTS_REW3,"{catname} роется в груде кошачьих шкур, но в итоге только измазывает лапы засохшей кровью и личинками...

Зря {his} это затеял!"
EVENT_PILEOFCATPELTS_REW3_M,
EVENT_PILEOFCATPELTS_REW3_F,
EVENT_PILEOFCATPELTS_REW3_N,
EVENT_PILEOFCATPELTS_REW4,"Приглядевшись, {catname} узнаёт некоторые лица на этих шкурах...

{catname} держит в лапах шкуры {his} бабушки и дедушки! Кто это сделал!?
"
EVENT_PILEOFCATPELTS_REW4_M,
EVENT_PILEOFCATPELTS_REW4_F,
EVENT_PILEOFCATPELTS_REW4_N,"Приглядевшись, {catname} узнаёт некоторые лица на этих шкурах...

{catname} держит в лапах шкуры своих бабушки и дедушки! Кто это сделал!?"
EVENT_PILEOFCATPELTS_REW5,"Среди ободранных кошек {catname} обнаруживает кучу полезных вещей.
"
EVENT_PILEOFCATPELTS_REW5_M,
EVENT_PILEOFCATPELTS_REW5_F,
EVENT_PILEOFCATPELTS_REW5_N,
EVENT_PILEOFCATPELTS_REW6,"{catname} решает, что из шкурок получится отличный наряд!
"
EVENT_PILEOFCATPELTS_REW6_M,
EVENT_PILEOFCATPELTS_REW6_F,
EVENT_PILEOFCATPELTS_REW6_N,
EVENT_PILEOFCATPELTS_REW7,"Куча кишит личинками. Они вгрызаются в кожу {catname}!
"
EVENT_PILEOFCATPELTS_REW7_M,
EVENT_PILEOFCATPELTS_REW7_F,
EVENT_PILEOFCATPELTS_REW7_N,
EVENT_PILEOFCATPELTS_REW8,"{catname} замечает, что лица на шкурках шевелятся. {He} наклоняется ближе, чтобы расслышать, что они шепчут...

[i]ПОМОГИТЕ!![/i]
"
EVENT_PILEOFCATPELTS_REW8_M,
EVENT_PILEOFCATPELTS_REW8_F,
EVENT_PILEOFCATPELTS_REW8_N,"{catname} замечает, что лица на шкурах движутся. Они наклоняются ближе, чтобы услышать, о чём шепчут эти шкуры...

[i]ПОМОГИТЕ НАМ!![/i]"
EVENT_PILEOFCATPELTS_REW9,"{catname} роется в куче и находит кое-что полезное.
"
EVENT_PILEOFCATPELTS_REW9_M,
EVENT_PILEOFCATPELTS_REW9_F,
EVENT_PILEOFCATPELTS_REW9_N,
EVENT_PILEOFCATPELTS_REW10,"{catname} раздирает одну из лучших шкурок и мастерит из неё что-то, что можно носить!
"
EVENT_PILEOFCATPELTS_REW10_M,
EVENT_PILEOFCATPELTS_REW10_F,
EVENT_PILEOFCATPELTS_REW10_N,
EVENT_PILEOFCATPELTS_REW11,"Раздирая кошачьи шкурки, {catname} покрывается блохами!
"
EVENT_PILEOFCATPELTS_REW11_M,
EVENT_PILEOFCATPELTS_REW11_F,
EVENT_PILEOFCATPELTS_REW11_N,
EVENT_PILEOFCATPELTS_REW12,"{catname} замечает кое-что странное в шкурках…

Похоже, они издают тихие крики каждый раз, когда {catname} по ним бьёт…
"
EVENT_PILEOFCATPELTS_REW12_M,
EVENT_PILEOFCATPELTS_REW12_F,
EVENT_PILEOFCATPELTS_REW12_N,
EVENT_MYSTERIOUSSTAIN_NAME,Таинственное пятно
EVENT_MYSTERIOUSSTAIN_QUES,"На земле здесь какое-то таинственное пятно...

{catname} гадает, что за странные события могли его оставить?"
EVENT_MYSTERIOUSSTAIN_QUES_M,
EVENT_MYSTERIOUSSTAIN_QUES_F,
EVENT_MYSTERIOUSSTAIN_QUES_N,
EVENT_MYSTERIOUSSTAIN_REW1,"{catname} облизывает странную поверхность...

На вкус — сладко, а под засохшей кровью прячутся комочки мозгового вещества. Объедение!

{catname} чувствует прилив сил перед следующим боем!"
EVENT_MYSTERIOUSSTAIN_REW1_M,
EVENT_MYSTERIOUSSTAIN_REW1_F,
EVENT_MYSTERIOUSSTAIN_REW1_N,
EVENT_MYSTERIOUSSTAIN_REW2,"Пятно на земле имеет забавный вкус, но {catname} продолжает его лизать, проглатывая хлопья подсохшей крови и шерсти.

Когда {he} закончил его чистить, {catname} чувствует странное ощущение — {his} тело мутирует!"
EVENT_MYSTERIOUSSTAIN_REW2_M,
EVENT_MYSTERIOUSSTAIN_REW2_F,
EVENT_MYSTERIOUSSTAIN_REW2_N,"Пятно на полу имеет странный привкус, но {catname} продолжает лизать, глотая хлопья засохшей крови и шерсти.

Закончив вылизывать всё дочиста, {catname} ощущает, как странная сила охватывает тело — начинается мутация!"
EVENT_MYSTERIOUSSTAIN_REW3,"{catname} тянет языком по земле, разрывая сухие хлопья материала…

{catname} её тошнит — старая шерсть из пятна застревает в его зубах!"
EVENT_MYSTERIOUSSTAIN_REW3_M,
EVENT_MYSTERIOUSSTAIN_REW3_F,
EVENT_MYSTERIOUSSTAIN_REW3_N,
EVENT_MYSTERIOUSSTAIN_REW4,"Засохшая кровь и шерсть из пятна выворачивают желудок {catname} наизнанку, пока {he} вылизывает шершавую поверхность — начинаются колики!"
EVENT_MYSTERIOUSSTAIN_REW4_M,
EVENT_MYSTERIOUSSTAIN_REW4_F,
EVENT_MYSTERIOUSSTAIN_REW4_N,Засохшая кровь и шерсть из пятна выворачивают желудок {catname} наизнанку — начинаются колики!
EVENT_MYSTERIOUSSTAIN_REW5,{catname} решает не прикладывать свой нежный язык к незнакомой поверхности. Кто знает — что это вообще такое?
EVENT_MYSTERIOUSSTAIN_REW5_M,
EVENT_MYSTERIOUSSTAIN_REW5_F,
EVENT_MYSTERIOUSSTAIN_REW5_N,
EVENT_CATSHAPEDHOLE_NAME,Дыра в форме кота
EVENT_CATSHAPEDHOLE_QUES,"{catname} находит кошачью дыру в стене. Похоже, она была сделана специально для {him}!"
EVENT_CATSHAPEDHOLE_QUES_M,
EVENT_CATSHAPEDHOLE_QUES_F,
EVENT_CATSHAPEDHOLE_QUES_N,
EVENT_CATSHAPEDHOLE_REW1,"{catname} старается изо всех сил, но не пролезает в дыру."
EVENT_CATSHAPEDHOLE_REW1_M,
EVENT_CATSHAPEDHOLE_REW1_F,
EVENT_CATSHAPEDHOLE_REW1_N,
EVENT_CATSHAPEDHOLE_REW2,"{catname} идеально вписывается в дыру. {He} скользит всё глубже и глубже, не в силах повернуть назад!

Группа некоторое время тревожно ждёт у дыры, но {catname} так и не возвращается, и они идут дальше без {him}."
EVENT_CATSHAPEDHOLE_REW2_M,
EVENT_CATSHAPEDHOLE_REW2_F,
EVENT_CATSHAPEDHOLE_REW2_N,
EVENT_CATSHAPEDHOLE_REW3,"{catname} слишком толстый, чтобы пролезть в дыру, и вся группа над {him} потешается!
"
EVENT_CATSHAPEDHOLE_REW3_M,
EVENT_CATSHAPEDHOLE_REW3_F,
EVENT_CATSHAPEDHOLE_REW3_N,
EVENT_CATSHAPEDHOLE_REW4,"{catname} исчезает в глубине дыры!

Группа зовёт {him}, но {he} так и не возвращается..."
EVENT_CATSHAPEDHOLE_REW4_M,
EVENT_CATSHAPEDHOLE_REW4_F,
EVENT_CATSHAPEDHOLE_REW4_N,
EVENT_CATSHAPEDHOLE_REW5,Огромным усилием воли {catname} подавляет желание залезть в странную дыру.
EVENT_CATSHAPEDHOLE_REW5_M,
EVENT_CATSHAPEDHOLE_REW5_F,
EVENT_CATSHAPEDHOLE_REW5_N,
EVENT_CATSHAPEDHOLE_REW6,"Дыра подходит {catname} как перчатка — {he} скользит всё глубже, растворяясь во тьме."
EVENT_CATSHAPEDHOLE_REW6_M,
EVENT_CATSHAPEDHOLE_REW6_F,
EVENT_CATSHAPEDHOLE_REW6_N,
EVENT_CATSHAPEDHOLE_REW7,"{catname} сумел сопротивляться искушению залезть в дыру.

Идеальная дыра, созданная специально для {him}, преследует его мысли, шепча в глубинах его сознания... заставляя {catname} вернуться!"
EVENT_CATSHAPEDHOLE_REW7_M,
EVENT_CATSHAPEDHOLE_REW7_F,
EVENT_CATSHAPEDHOLE_REW7_N,
EVENT_CATSHAPEDHOLE_REW8,"{catname} без колебаний входит в странную дыру. 

{He} скользит глубже и глубже, не в состоянии развернуться!

Остальные ищут {catname}, но его нет..."
EVENT_CATSHAPEDHOLE_REW8_M,
EVENT_CATSHAPEDHOLE_REW8_F,
EVENT_CATSHAPEDHOLE_REW8_N,
EVENT_CATSHAPEDHOLE_REW9,"{catname} пытается залезть в дыру, но остальные коты оттаскивают {him} в безопасное место прежде, чем {he} успевает нырнуть внутрь.
"
EVENT_CATSHAPEDHOLE_REW9_M,
EVENT_CATSHAPEDHOLE_REW9_F,
EVENT_CATSHAPEDHOLE_REW9_N,
EVENT_CATSHAPEDHOLE_REW10,"{catname} ловко скользит в дыру. Она подходит {him} идеально, словно создана специально для {him}!

Остальные коты сомневаются, что тоже пролезут, а других подобных дыр поблизости нет, так что они продолжают путь без {catname}..."
EVENT_CATSHAPEDHOLE_REW10_M,
EVENT_CATSHAPEDHOLE_REW10_F,
EVENT_CATSHAPEDHOLE_REW10_N,
EVENT_CATSHAPEDHOLE_REW11,"{catname} пытается запрыгнуть в дыру, но {his} тело не пролезает, и {he} со всей силы впечатывается в стену..."
EVENT_CATSHAPEDHOLE_REW11_M,
EVENT_CATSHAPEDHOLE_REW11_F,
EVENT_CATSHAPEDHOLE_REW11_N,"{catname} пытается прыгнуть в дыру, но их тело не влезает, и они ударяются о стену..."
EVENT_CATSHAPEDHOLE_REW12,"{catname} ныряет в дыру — {his} тело идеально скользит всё глубже и глубже, пока {he} не исчезает из виду...

Группа жалеет, что не попыталась остановить {catname}. Коты гадают, увидят ли они {him} когда-нибудь снова..."
