KEY,en
ITEM_BUCKETOFBLOOD_DESC,"Действие: Получить +2 [img:con] и -1 [img:spd], затем исцелить 4 ОЗ."
ITEM_BUCKETOFLARD_NAME,Ведро жира
ITEM_BUCKETOFLARD_DESC,"Действие: Получить +2 [img:con] и -1 [img:spd], затем исцелить 4 ОЗ."
ITEM_BUG_NAME,Баг
ITEM_BUG_DESC,"Базовая атака становится Метрономом.
Действие: Применить случайное заклинание."
ITEM_BUNGASBONE_NAME,Кость Бунги
ITEM_BUNGASBONE_DESC,Действие: Ближняя атака с отбрасыванием 5.
ITEM_BURNINGCOAL_NAME,Горящие угли
ITEM_BURNINGCOAL_DESC,"Действие: Навесная атака, наносящая ожог 2 и +2 [img:spd].
Пассивное: Получать ожог 1 и +2 [img:spd] в начале каждого хода."
ITEM_BUTCHERSCLEAVER_NAME,Тесак мясника
ITEM_BUTCHERSCLEAVER_DESC,"Действие: Ближняя атака с рассечением, бьющая по диагонали."
ITEM_BUTTERFLYKNIFE_NAME,Нож-бабочка
ITEM_BUTTERFLYKNIFE_DESC,"Действие: Многоударная ближняя атака, наносящая кровотечение.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_CARBATTERY_NAME,Автоаккумулятор
ITEM_CARBATTERY_DESC,Действие: Электрическая ближняя атака с 50% шансом перескочить на другого врага в пределах 3 клеток. Можно использовать только при полной мане.
ITEM_CATPAW_NAME,Кошачья лапа
ITEM_CATPAW_DESC,Действие: Ближняя атака с 25% шансом восстановить заряд при использовании.
ITEM_CHAINSAW_NAME,Бензопила
ITEM_CHAINSAW_DESC,"Действие: Многоударная ближняя атака с 25% шансом рассечения.
[s:.7](Одноразовое в бою.)[/s]
Пассивное: +2 шипы."
ITEM_CHEESE_NAME,Сыр
ITEM_CHEESE_DESC,Действие: Получить +1 [img:con] и исцелить 2 ОЗ.
ITEM_CHUMBUCKET_NAME,Ведро наживки
ITEM_CHUMBUCKET_DESC,"Использование: Бросок, создающий лужу грязи."
ITEM_CREEPYPHOTO_NAME,Жуткое фото
ITEM_CREEPYPHOTO_DESC,"Действие: Ближняя атака, наносящая страх 1.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_CRISPPAPER_NAME,Острая бумага
ITEM_CRISPPAPER_DESC,"Действие: Дальняя атака, наносящая кровотечение 3.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_CROSSBOW_NAME,Арбалет
ITEM_CROSSBOW_DESC,"Действие: Дальняя атака, игнорирующая щит и наносящая кровотечение 1."
ITEM_CROWBAR_NAME,Монтировка
ITEM_CROWBAR_DESC,"Действие: Ближняя атака, разбивающая мусорные мешки и ящики, разбрасывая дополнительные подбираемые предметы."
ITEM_DEATHBOT_NAME,Смертобот
ITEM_DEATHBOT_DESC,Действие: Призвать смертобота с огнемётом.
ITEM_DEATHSSCYTHE_NAME,Коса смерти
ITEM_DEATHSSCYTHE_DESC,Действие: Вихревая атака. После использования вы умираете в конце своего хода.
ITEM_DEMONCORE_NAME,Ядро демона
ITEM_DEMONCORE_DESC,"Начинать каждый бой с ядом 5. Наложить снижение всех характеристик 2 на боссов и мини-боссов в начале боя.
Действие: Ближняя атака, заставляющая бойца умереть в конце его следующего хода. Боссы вместо этого засыпают в конце своего следующего хода."
ITEM_DRYICE_NAME,Сухой лёд
ITEM_DRYICE_DESC,"Действие: Ближняя атака стихии льда, наносящая замедление."
ITEM_ENERGYDRINK_NAME,Энергетик
ITEM_ENERGYDRINK_DESC,Действие: Получить +1 [img:dex] и +1 [img:spd].
ITEM_ETHERSOAKEDRAG_NAME,Тряпка с эфиром
ITEM_ETHERSOAKEDRAG_DESC,"Действие: Усыпить соседнего бойца или себя. Этот боец получает +5 регенерации здоровья и +5 регенерации маны, пока не проснётся.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_EXTRALIMB_NAME,Лишняя конечность
ITEM_EXTRALIMB_DESC,"Использование: Атака, копирующая твою базовую атаку."
ITEM_FATE_NAME,Рок
ITEM_FATE_DESC,"Действие: Призвать метеориты, падающие на случайные клетки. Они могут оглушать, поджигать или оставлять камни."
ITEM_FEATHERDARTS_NAME,Пёрышковые дротики
ITEM_FEATHERDARTS_DESC,"Действие: Дальняя атака по любому бойцу в линии обзора.
Можно использовать 3 раза за ход."
ITEM_FEATHEREDWING_NAME,Пернатое крыло
ITEM_FEATHEREDWING_DESC,Действие: Широкая ветровая атака с отбрасыванием 3.
ITEM_FINGERBONE_NAME,Фаланга пальца
ITEM_FINGERBONE_DESC,"Действие: Прямая дальняя атака, наносящая обездвиживание 3.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_FIREFLOWER_NAME,Огнецвет
ITEM_FIREFLOWER_DESC,"Действие: Выстрелить огненным шаром, наносящим ожог 2 по области.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_FLOWERMIX_NAME,Цветочная смесь
ITEM_FLOWERMIX_DESC,"Действие: Посадить цветы на большой площади.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_FREYEDWIRES_NAME,Оголённые провода
ITEM_FREYEDWIRES_DESC,"Действие: Электрическая ближняя атака, цепляющаяся через соседних бойцов.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_GAMBITSDICE_NAME,Кости азартного
ITEM_GAMBITSDICE_DESC,"Действие: Метнуть снаряд, наносящий случайный урон 1-6.
ПЕРЕЗАРЯДКА: Применить заклинание ровно за 6 маны."
ITEM_GARBAGE_NAME,Мусор
ITEM_GARBAGE_DESC,"Действие: Навесная атака, наносящая яд 1."
ITEM_GEODE_NAME,Жеода
ITEM_GEODE_DESC,"Действие: Ближняя атака с 5% шансом сломаться при использовании.
При поломке получить 15-30 монет."
ITEM_GIRDER_NAME,Балка
ITEM_GIRDER_DESC,"Действие: Ближняя атака с отбрасыванием 10 и цепным отбрасыванием.
[s:.7](Одноразовое в бою.)[/s]
Пассивное: +1 стойкость, пока оружие можно использовать."
ITEM_GLOWINGBONE_NAME,Светящаяся кость
ITEM_GLOWINGBONE_DESC,"- {str_aux_active_name} -
{str_aux_active_desc}"
ITEM_GNARLEDCLAW_NAME,Корявый коготь
ITEM_GNARLEDCLAW_DESC,"Действие: Ближняя атака.
Это оружие получает +1 к урону и +1 заряд при убийстве.
Урон сбрасывается в конце приключения."
ITEM_GOLDENPICKAXE_NAME,Золотая кирка
ITEM_GOLDENPICKAXE_DESC,"Действие: Ближняя атака, игнорирующая щит.
При использовании на статических или неодушевлённых объектах уничтожает их и создаёт монету.
Создавать монету на случайной клетке в конце каждого хода."
ITEM_GRAPPLINGHOOK_NAME,Кошка-крюк
ITEM_GRAPPLINGHOOK_DESC,Действие: Притянуться к бойцу или объекту.
ITEM_GRENADE_NAME,Граната
ITEM_GRENADE_DESC,"Действие: Метнуть гранату, которая взрывается и срывает 5 стаков случайных баффов с того, во что попадёт."
ITEM_GRIPTRAINER_NAME,Эспандер
ITEM_GRIPTRAINER_DESC,Действие: Получить +1 [img:str].
ITEM_HARPYSCLAW_NAME,Коготь гарпии
ITEM_HARPYSCLAW_DESC,"Действие: Ближняя атака, наносящая яд 1, кровотечение 1, замешательство 1, слабость 1 и замедление 1."
ITEM_HEAVYMACE_NAME,Тяжёлая булава
ITEM_HEAVYMACE_DESC,"Действие: Ближняя атака с отбрасыванием 2, наносящая урон, равный вашей [img:str].
Рассекает и наносит двойной урон бойцам с [img:shield]."
ITEM_HELLHOOK_NAME,Адский крюк
ITEM_HELLHOOK_DESC,Действие: Притянуть бойца к себе.
ITEM_HITLERSPISTOL_NAME,Пистолет Гитлера
ITEM_HITLERSPISTOL_DESC,Действие: Выстрелить по прямой.
ITEM_HOLYGRAIL_NAME,Святой Грааль
ITEM_HOLYGRAIL_DESC,Действие: Исцелить соседнего бойца или себя на 5 ОЗ.
ITEM_ICECUBES_NAME,Кубики льда
ITEM_ICECUBES_DESC,"Действие: Навесная атака, замораживающая бойцов.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_INFINITYARROW_NAME,Стрела бесконечности
ITEM_INFINITYARROW_DESC,"Действие: Следующая базовая атака получает +5 дальности, +100% шанс крита, игнорирует щит и не промахивается.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_IRRADIATEDOBJECT_NAME,Облучённый предмет
ITEM_IRRADIATEDOBJECT_DESC,{str_aux_item_desc}
ITEM_IRRADIATEDOBJECT_BLEED_DESC,"Действие: Ближняя атака, наносящая кровотечение 1.
{str_aux_item_desc}
[s:.7](Одноразовое в бою.)[/s]"
ITEM_IRRADIATEDOBJECT_BRUISE_DESC,"Действие: Ближняя атака, наносящая ушиб 1.
{str_aux_item_desc}
[s:.7](Одноразовое в бою.)[/s]"
ITEM_IRRADIATEDOBJECT_BURN_DESC,"Действие: Ближняя атака, наносящая ожог 1.
{str_aux_item_desc}
[s:.7](Одноразовое в бою.)[/s]"
ITEM_IRRADIATEDOBJECT_CHARMED_DESC,"Действие: Ближняя атака, наносящая очарование 1.
{str_aux_item_desc}
[s:.7](Одноразовое в бою.)[/s]"
ITEM_IRRADIATEDOBJECT_CONFUSION_DESC,"Действие: Ближняя атака, наносящая замешательство 1.
{str_aux_item_desc}
[s:.7](Одноразовое в бою.)[/s]"
ITEM_IRRADIATEDOBJECT_FEAR_DESC,"Действие: Ближняя атака, наносящая страх 1.
{str_aux_item_desc}
[s:.7](Одноразовое в бою.)[/s]"
ITEM_IRRADIATEDOBJECT_POISON_DESC,"Действие: Ближняя атака, наносящая яд 1.
{str_aux_item_desc}
[s:.7](Одноразовое в бою.)[/s]"
ITEM_IRRADIATEDOBJECT_SLEEP_DESC,"Действие: Ближняя атака, наносящая сон 1.
{str_aux_item_desc}
[s:.7](Одноразовое в бою.)[/s]"
ITEM_IRRADIATEDOBJECT_STUN_DESC,"Действие: Ближняя атака, наносящая оглушение 1.
{str_aux_item_desc}
[s:.7](Одноразовое в бою.)[/s]"
ITEM_IRRADIATEDOBJECT_WEAKNESS_DESC,"Действие: Ближняя атака, наносящая слабость 1.
{str_aux_item_desc}
[s:.7](Одноразовое в бою.)[/s]"
ITEM_JITTE_NAME,Дзиттэ
ITEM_JITTE_DESC,"Действие: Ближняя атака с уроном, равным половине вашей [img:str] (округлённой вверх), наносящая слабость 1 и дающая +1 [img:str] и +1 ОЗ при попадании."
ITEM_JOHNNYSSTOOL_NAME,Табурет Джонни
ITEM_JOHNNYSSTOOL_DESC,"Действие: Ближняя атака с отбрасыванием 2.
Если вы закончите ход с неиспользованным действием перемещения, исцелить 3 ОЗ и получить 3 заряда."
ITEM_KANDARIAN_NAME,Кандарианец
ITEM_KANDARIAN_DESC,"Действие: Ближняя атака, всегда наносящая критический удар и кровотечение 10."
ITEM_KEBAB_NAME,Кебаб
ITEM_KEBAB_DESC,"Использование: Ближний удар с досягаемостью +1, пронизывает врагов."
ITEM_LACEDNEEDLE_NAME,Отравленная игла
ITEM_LACEDNEEDLE_DESC,"Действие: Ближняя атака, наносящая яд 1.
Можно использовать 3 раза за ход."
ITEM_LIGHTER_NAME,Зажигалка
ITEM_LIGHTER_DESC,Действие: Наложить ожог 1 на соседнего бойца.
ITEM_LILKITTY_NAME,Котёнок
ITEM_LILKITTY_DESC,Действие: Призвать фамильяра-блоху.
ITEM_LILSLUGGER_NAME,Битка
ITEM_LILSLUGGER_DESC,Действие: Отбросить бойца на 5 клеток.
ITEM_LIPFILLER_NAME,Филлер для губ
ITEM_LIPFILLER_DESC,Действие: Получить +1 [img:cha] и 2 маны.
ITEM_LOG_NAME,Бревно
ITEM_LOG_DESC,Действие: Широкая атака по всем бойцам в области.
ITEM_MAMMOTHTUSK_NAME,Бивень мамонта
ITEM_MAMMOTHTUSK_DESC,"Действие: Ближняя атака, наносящая ушиб 2 и замешательство. После использования наступает сонливость.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_MANHOLECOVER_NAME,Крышка люка
ITEM_MANHOLECOVER_DESC,"Стойкость 2.
Действие: Дальняя атака с отбрасыванием 2, пронзающая бойцов и возвращающаяся к вам."
ITEM_MEATBOMB_NAME,Мясная бомба
ITEM_MEATBOMB_DESC,Действие: Метнуть бомбу — она взрывается.
ITEM_MEATCLEAVER_NAME,Разделочный тесак
ITEM_MEATCLEAVER_DESC,"Действие: Ближняя атака с рассечением, наносящая урон, равный половине текущего ОЗ цели.
Боссы получают 1/6 своего текущего ОЗ в виде урона.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_MEATSLUGGER_NAME,Мясной бейсбол
ITEM_MEATSLUGGER_DESC,"Действие: Ближняя атака с отбрасыванием 10, наносящая ушиб."
ITEM_MEGAALIENBLASTER_NAME,Мега-бластер пришельцев
ITEM_MEGAALIENBLASTER_DESC,"Действие: Лазерная атака. Получает +5 к урону на оставшуюся часть боя при каждом использовании.
Получить 5 урона при использовании."
ITEM_MELONBALLER_NAME,Ложка для дыни
ITEM_MELONBALLER_DESC,"Действие: Ближняя атака, наносящая слепоту 3 и дающая случайный глазной аксессуар, если у вас нет экипированного аксессуара."
ITEM_MINIJETPACK_NAME,Мини-джетпак
ITEM_MINIJETPACK_DESC,"Действие: Полететь на случайную клетку в области. Если вы приземлитесь на бойца, взорваться, нанося 5 урона по области (в том числе себе)."
ITEM_MININUKE_NAME,Мини-ядерка
ITEM_MININUKE_DESC,"Действие: Метнуть мини-ядерку — ОГРОМНЫЙ взрыв, порождающий токсичную жижу."
ITEM_MJOLNIR_NAME,Мьёльнир
ITEM_MJOLNIR_DESC,"Действие: Дальняя атака, пронзающая бойцов и возвращающаяся к вам. В апогее наносит электрический урон.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_MODDEDHAIRSPRAY_NAME,Модифицированный лак для волос
ITEM_MODDEDHAIRSPRAY_DESC,Действие: Нанести огненный урон конусом.
ITEM_MODELINGCLAY_NAME,Пластилин
ITEM_MODELINGCLAY_DEFAULT_DESC,Действие: Навесная атака.
ITEM_MODELINGCLAY_DESC,"{str_aux_item_desc}
[s:.7](Превращается в другое оружие при каждом использовании.)[/s]"
ITEM_MOLAR_NAME,Коренные зубы
ITEM_MOLAR_DESC,Действие: Навесная атака с малым уроном.
ITEM_MOMSKNIFE_NAME,Мамин нож
ITEM_MOMSKNIFE_DESC,"Действие: Метнуть пронизывающий снаряд, возвращающийся к вам."
ITEM_MOMSTOENAIL_NAME,Мамин ноготь
ITEM_MOMSTOENAIL_DESC,Действие: Ближняя атака.
ITEM_MONEYBAG_HUGE_NAME,Мешок денег
ITEM_MONEYBAG_HUGE_DESC,"Превращается в {aux} монет по возвращении домой.
Действие: Ближняя атака."
ITEM_MONEYBAG_LARGE_NAME,Мешок денег
ITEM_MONEYBAG_LARGE_DESC,"Превращается в {aux} монет по возвращении домой.
Действие: Ближняя атака."
ITEM_MONEYBAG_MEDIUM_NAME,Мешок денег
ITEM_MONEYBAG_MEDIUM_DESC,"Превращается в {aux} монет по возвращении домой.
Действие: Ближняя атака."
ITEM_MONEYBAG_SMALL_NAME,Мешок денег
ITEM_MONEYBAG_SMALL_DESC,"Превращается в {aux} монет по возвращении домой.
Действие: Ближняя атака."
ITEM_MYSTERIOUSBONE_NAME,Таинственная кость
ITEM_MYSTERIOUSBONE_DESC,Действие: Ближняя атака с 25% шансом наложить очарование.
ITEM_NAILBOARD_NAME,Доска с гвоздями
ITEM_NAILBOARD_DESC,Действие: Широкая ближняя атака.
ITEM_NAILGUN_NAME,Гвоздомёт
ITEM_NAILGUN_DESC,"Действие: Выстрелить по прямой, нанося +1 шипы."
ITEM_NECRONOMICON_NAME,Некрономикон
ITEM_NECRONOMICON_DESC,"Действие: Выкопать 5 зомби. У этих зомби 33% шанс безумия.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_OBSIDIANCHUNK_NAME,Обсидиановый осколок
ITEM_OBSIDIANCHUNK_DESC,"Действие: Ближняя атака.
Это оружие получает +2 к урону при каждом использовании.
Урон сбрасывается в конце приключения."
ITEM_OCARINA_NAME,Окарина
ITEM_OCARINA_DESC,Действие: Применить случайное музыкальное заклинание.
ITEM_ODDREMOTE_NAME,Странный пульт
ITEM_ODDREMOTE_DESC,Действие: Применить случайное заклинание.
ITEM_OLDEXTINGUISHER_NAME,Старый огнетушитель
ITEM_OLDEXTINGUISHER_DESC,"Действие: Тушить огонь конусом с отбрасыванием 5.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_OLDHOSE_NAME,Старый шланг
ITEM_OLDHOSE_DESC,Действие: Водная атака по всей линии с отбрасыванием 10.
ITEM_PHARAOHSTAFF_NAME,Посох фараона
ITEM_PHARAOHSTAFF_DESC,"Действие: Призвать рой очарованных мух.
При уничтожении трупа восстановить заряд этого оружия."
ITEM_PICKAXE_NAME,Кирка
ITEM_PICKAXE_DESC,"Действие: Ближняя атака, игнорирующая щит.
При использовании на статических или неодушевлённых объектах уничтожает их и создаёт камень. Восстанавливает 1 заряд при таком использовании."
ITEM_PINWHEEL_NAME,Вертушка
ITEM_PINWHEEL_DESC,"Действие: Ближняя ветровая атака с отбрасыванием 1.
Можно использовать 3 раза за ход."
ITEM_PIPE_NAME,Труба
ITEM_PIPE_DESC,Действие: Ближняя атака с 10% шансом оглушить.
ITEM_PLIERS_NAME,Плоскогубцы
ITEM_PLIERS_DESC,"Действие: Ближняя атака, наносящая слабость 3."
ITEM_POGOSTICK_NAME,Пого-стик
ITEM_POGOSTICK_DESC,"Действие: Прыгнуть на клетку, нанося урон бойцам, на которых приземлитесь."
ITEM_POISONVIAL_NAME,Яд Леса
ITEM_POISONVIAL_DESC,"Действие: Дальняя атака, наносящая яд 2.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_POLYMORPHREMOTE_NAME,Пульт полиморфии
ITEM_POLYMORPHREMOTE_DESC,"Действие: Превратить обычного врага в другого случайного врага из той же главы.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_POPCAP_NAME,Хлопушка
ITEM_POPCAP_DESC,Действие: Навесная атака с отбрасыванием 1.
ITEM_PURPLEMUSHROOM_NAME,Фиолетовый гриб
ITEM_PURPLEMUSHROOM_DESC,"Действие: Дальняя атака, наносящая замешательство 2.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_PUZZLEBOX_NAME,Шкатулка-головоломка
ITEM_PUZZLEBOX_DESC,"Действие: Выстрелить крюками в 8 направлениях, наносящими кровотечение 1 и притягивающими бойцов к вам.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_RAILROADSPIKE_NAME,Железнодорожные костыли
ITEM_RAILROADSPIKE_DESC,Действие: Дальняя атака.
ITEM_RAINBOWREMOTE_NAME,Радужный пульт
ITEM_RAINBOWREMOTE_DESC,"Действие: Применить направленное случайное заклинание.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_RAINSTAFF_NAME,Посох дождя
ITEM_RAINSTAFF_DESC,Действие: Создать большую лужу воды в любом месте.
ITEM_RATBOMB_NAME,Крыса-бомба
ITEM_RATBOMB_DESC,"Действие: Метнуть бомбу, взрывающуюся в конце раунда."
ITEM_REDMUSHROOM_NAME,Красный гриб
ITEM_REDMUSHROOM_DESC,"Действие: Дальняя атака, наносящая очарование 3.
[s:.7](Одноразовое в бою.)[/s]"
ITEM_REVOLVER_NAME,Револьвер
ITEM_REVOLVER_DESC,"Действие: Выстрелить по прямой, мгновенно убивая бойцов и нанося 25 урона боссам."
ITEM_ROBOTICARM_NAME,Роботическая рука
ITEM_ROBOTICARM_DESC,Действие: Ближняя атака с шансом повторения. Получает 1 к урону на оставшуюся часть боя при каждом использовании.
ITEM_ROCKETLAUNCHER_NAME,Базука
ITEM_ROCKETLAUNCHER_DESC,"Действие: Выстрелить ракетой, взрывающейся в любом месте."
ITEM_ROCKS_NAME,Камни
ITEM_ROCKS_DESC,Действие: Навесная атака.
ITEM_ROLLOFPENNIES_NAME,Столбик монет
ITEM_ROLLOFPENNIES_DESC,"Действие: Слабая ближняя атака с 50% шансом создать монету.
5% шанс сломаться при использовании.
При поломке получить кучу монет."
ITEM_RUBBERBAT_NAME,Резиновая бита
ITEM_RUBBERBAT_DESC,"Действие: Ближняя атака, наносящая замешательство 1 и поворачивающая бойца вправо."
ITEM_RUBBERFIST_NAME,Резиновый кулак
ITEM_RUBBERFIST_DESC,"Действие: Ближняя атака с отбрасыванием 1, наносящая замешательство."
ITEM_RUSTEDROD_NAME,Ржавый прут
ITEM_RUSTEDROD_DESC,"Действие: Ближняя атака с уроном, равным зарядам."
ITEM_RUSTYRAZOR_NAME,Ржавое лезвие
ITEM_RUSTYRAZOR_DESC,"Действие: Ближняя атака, наносящая яд 1 и кровотечение 1."
ITEM_SAWBLADES_NAME,Пильные диски
ITEM_SAWBLADES_DESC,"Действие: Метнуть диск по прямой, наносящий кровотечение 1 и пронзающий бойцов."
ITEM_SEEDBOMBS_NAME,Семенные бомбы
ITEM_SEEDBOMBS_DESC,"Действие: Навесной снаряд, порождающий высокую траву."
ITEM_SHARDOFGLASS_NAME,Осколок стекла
ITEM_SHARDOFGLASS_DESC,"Действие: Ближняя атака, наносящая кровотечение."
