KEY,en
CAT_VS_BOSS_QUOTES_TANK_1,"ТЫ ЛЯЖЕШЬ!
ОХ ДА!!"
CAT_VS_BOSS_QUOTES_TANK_2,Я голодный...
CAT_VS_BOSS_QUOTES_TANK_3,Кто хочет тортик?
CAT_VS_BOSS_QUOTES_TANK_4,"Ммм, тостик."
CAT_VS_BOSS_QUOTES_TANK_5,Эту глыбу ничто не сдвинет!
CAT_VS_BOSS_QUOTES_TANK_6,Я толстый но прикольный!
CAT_VS_BOSS_QUOTES_TANK_7,Щас я тебя слопаю!
CAT_VS_BOSS_QUOTES_TANK_8,Надеюсь тебе нравится когда на тебе лежат!
CAT_VS_BOSS_QUOTES_TANK_9,Зачем нырять голым если можно бомбочкой!?
CAT_VS_BOSS_QUOTES_TANK_10,Больше мяса — больше ласки.
CAT_VS_BOSS_QUOTES_THIEF_1,"Хе-хе... ничего личного, малыш."
CAT_VS_BOSS_QUOTES_THIEF_2,Гони всё бабло!
CAT_VS_BOSS_QUOTES_THIEF_3,Капелька белладонны — и дело в шляпе!
CAT_VS_BOSS_QUOTES_THIEF_4,"Я спрячусь, а вы нападайте!"
CAT_VS_BOSS_QUOTES_THIEF_5,Я сделаю это по-быстрому!
CAT_VS_BOSS_QUOTES_THIEF_6,Смотри у тебя за спиной!
CAT_VS_BOSS_QUOTES_NECROMANCER_1,Я — ночь...
CAT_VS_BOSS_QUOTES_NECROMANCER_2,Я высосу тебя досуха!
CAT_VS_BOSS_QUOTES_NECROMANCER_3,Я поглощу твою душу!
CAT_VS_BOSS_QUOTES_NECROMANCER_4,Мёртвые неспокойны.
CAT_VS_BOSS_QUOTES_NECROMANCER_5,Какая ужасная ночь для проклятья.
CAT_VS_BOSS_QUOTES_NECROMANCER_6,Мёртвые восстанут...
CAT_VS_BOSS_QUOTES_PSYCHIC_1,Я вижу твоё будущее... Оно полно боли и страданий.
CAT_VS_BOSS_QUOTES_PSYCHIC_2,Я знал что так и будет...
CAT_VS_BOSS_QUOTES_PSYCHIC_3,Дежавю!
CAT_VS_BOSS_QUOTES_PSYCHIC_4,Спросите позже...
CAT_VS_BOSS_QUOTES_PSYCHIC_5,У меня нос кровоточит?
CAT_VS_BOSS_QUOTES_PSYCHIC_6,Смотрел «Сканнеры»? Вот то самое и случится! Голова взорвётся! Да!
CAT_VS_BOSS_QUOTES_PSYCHIC_7,Я использую Силу!
CAT_VS_BOSS_QUOTES_PSYCHIC_8,В моих снах я прекрасен... и ужасен.
CAT_VS_BOSS_QUOTES_BUTCHER_1,Ммм... свежее мясцо...
CAT_VS_BOSS_QUOTES_BUTCHER_2,Кроши-руби!
CAT_VS_BOSS_QUOTES_BUTCHER_3,Хо-хо-хо!
CAT_VS_BOSS_QUOTES_BUTCHER_4,Иди сюда!
CAT_VS_BOSS_QUOTES_BUTCHER_5,"Убить, покалечить, разнести, уничтожить!"
CAT_VS_BOSS_QUOTES_BUTCHER_6,Потрошить кишочки!
CAT_VS_BOSS_QUOTES_BUTCHER_7,Я ЧУВСТВУЮ ЗАПАХ КРОВИИИ!
CAT_VS_BOSS_QUOTES_BUTCHER_8,"Ты что, кусок мяса, пацан!"
CAT_VS_BOSS_QUOTES_DRUID_1,Мы победим тебя силой дружбы!
CAT_VS_BOSS_QUOTES_DRUID_2,"Мир, чувак!"
CAT_VS_BOSS_QUOTES_DRUID_3,Давайте лучше обнимемся...
CAT_VS_BOSS_QUOTES_DRUID_4,Я повелеваю лесными зверями!
CAT_VS_BOSS_QUOTES_DRUID_5,Ещё один кусает пыль!
CAT_VS_BOSS_QUOTES_DRUID_6,Может просто подружимся?
CAT_VS_BOSS_QUOTES_DRUID_7,Ты так фальшивишь...
CAT_VS_BOSS_QUOTES_DRUID_8,"Когда я с тобой закончу, ты будешь петь бемолем!"
CAT_VS_BOSS_QUOTES_DRUID_9,Почему мы не можем быть друзьями?
CAT_VS_BOSS_QUOTES_TINKERER_1,"По моим расчётам, у тебя лишь 33,3% (в периоде, разумеется) шанс на победу."
CAT_VS_BOSS_QUOTES_TINKERER_2,"Я собрал бомбу из скрепки, ворсинки и козявки... Бойся!"
CAT_VS_BOSS_QUOTES_TINKERER_3,Почему 7 боялось 9? Неправильно! Потому что оно было умственно неполноценно! Как ты!
CAT_VS_BOSS_QUOTES_TINKERER_4,Надеюсь тебе нравится интеллектуальное доминирование!
CAT_VS_BOSS_QUOTES_TINKERER_5,Мои гаджеты быстро с тобой расправятся!
CAT_VS_BOSS_QUOTES_TINKERER_6,Ни у кого нет батареек?
CAT_VS_BOSS_QUOTES_MONK_1,Сильнейшие враги падают громче всех.
CAT_VS_BOSS_QUOTES_MONK_2,Тише... я медитирую.
CAT_VS_BOSS_QUOTES_MONK_3,Какой стиль мне применить к тебе?
CAT_VS_BOSS_QUOTES_MONK_4,Мои кулаки всегда бьют в цель!
CAT_VS_BOSS_QUOTES_MONK_5,"Если смерть — единственный путь, да будет так."
CAT_VS_BOSS_QUOTES_JESTER_1,О ха-ха ХА-ХА-ХА-ХА-ХА хе-хе-хе ух-ху
CAT_VS_BOSS_QUOTES_JESTER_2,"Слышал анекдот про кота, мышь и раввина?"
CAT_VS_BOSS_QUOTES_JESTER_3,Хочешь узнать откуда у меня эти шрамы?
CAT_VS_BOSS_QUOTES_JESTER_4,Твоя мамаша!
CAT_VS_BOSS_QUOTES_JESTER_5,Это твоё лицо или шею стошнило!?
CAT_VS_BOSS_QUOTES_JESTER_6,Ты бы заставил плакать слепых детей...
CAT_VS_BOSS_QUOTES_COLORLESS_1,Мяу!
CAT_VS_BOSS_QUOTES_COLORLESS_2,Мяу мяу!
CAT_VS_BOSS_QUOTES_COLORLESS_3,Мяяяяу!
CAT_VS_BOSS_QUOTES_COLORLESS_4,Рррр!
CAT_VS_BOSS_QUOTES_COLORLESS_5,Шшшш!
CAT_VS_BOSS_QUOTES_COLORLESS_6,Гав гав!
CAT_VS_BOSS_QUOTES_COLORLESS_7,Мяу мяу мяу!
CAT_VS_BOSS_QUOTES_COLORLESS_8,Тьфу!
CAT_EMBARK_QUOTES_FIGHTER_1,Вперёд!!!
CAT_EMBARK_QUOTES_FIGHTER_2,Я хорошо ломать!
CAT_EMBARK_QUOTES_FIGHTER_3,Сила есть — ума не надо!
CAT_EMBARK_QUOTES_FIGHTER_4,Давайте переломаем кости!
CAT_EMBARK_QUOTES_FIGHTER_5,Пора надрать задницы и пожевать жвачку!
CAT_EMBARK_QUOTES_FIGHTER_6,Я справлюсь!
CAT_EMBARK_QUOTES_FIGHTER_7,Зацените мои мускулы!
CAT_EMBARK_QUOTES_FIGHTER_8,Дайте мне разобраться!
CAT_EMBARK_QUOTES_FIGHTER_9,Пустите меня к ним!
CAT_EMBARK_QUOTES_FIGHTER_10,Я не очень умный...
CAT_EMBARK_QUOTES_HUNTER_1,Я уже выследил врага!
CAT_EMBARK_QUOTES_HUNTER_2,Давайте расставим ловушки!
CAT_EMBARK_QUOTES_HUNTER_3,Пусть мои стрелы найдут свою цель!
CAT_EMBARK_QUOTES_HUNTER_4,Мои паразиты сожрут им морды!
CAT_EMBARK_QUOTES_HUNTER_5,Есть больше одного способа ободрать кота!
CAT_EMBARK_QUOTES_HUNTER_6,"Я взял с собой пикник, ребята!"
CAT_EMBARK_QUOTES_HUNTER_7,Выживание — моя специальность!
CAT_EMBARK_QUOTES_HUNTER_8,Дайте мне во что-нибудь стрельнуть!
CAT_EMBARK_QUOTES_HUNTER_9,Моя точность не знает границ!
CAT_EMBARK_QUOTES_HUNTER_10,Волк выслеживает свою добычу!
CAT_EMBARK_QUOTES_MAGE_1,Я тут постою сзади!
CAT_EMBARK_QUOTES_MAGE_2,Пора пасовать!
CAT_EMBARK_QUOTES_MAGE_3,Ум важнее силы!
CAT_EMBARK_QUOTES_MAGE_4,Кто-нибудь видел мои очки?
CAT_EMBARK_QUOTES_MAGE_5,Мои лапы трещат от энергии!
CAT_EMBARK_QUOTES_MAGE_6,Я управляю стихиями!
CAT_EMBARK_QUOTES_MAGE_7,"Дайте мне пару ходов и я что-нибудь сделаю, клянусь!"
CAT_EMBARK_QUOTES_MAGE_8,Хокус покус доминокус!
CAT_EMBARK_QUOTES_MAGE_9,Абракадабра!!
CAT_EMBARK_QUOTES_MAGE_10,Надеюсь не придётся менять руку...
CAT_EMBARK_QUOTES_MAGE_11,Сейчас будет жжжарить по полной!
CAT_EMBARK_QUOTES_MAGE_12,Вы все идиоты...
CAT_EMBARK_QUOTES_MAGE_13,"Я бы объяснил свой метод, но сомневаюсь что вы поймёте!"
CAT_EMBARK_QUOTES_MAGE_14,"Хочу заметить, я не голосовал за это название команды..."
CAT_EMBARK_QUOTES_MAGE_15,"Вообще-то... технически правильнее было бы ""войти"", потому что ""отправиться"" подразумевает какой-то транспорт."
CAT_EMBARK_QUOTES_MAGE_16,"Я бы с тобой согласился, но тогда мы оба будем неправы."
CAT_EMBARK_QUOTES_MEDIC_1,Смерть неверующим!
CAT_EMBARK_QUOTES_MEDIC_2,Пойдём обращать язычников!
CAT_EMBARK_QUOTES_MEDIC_3,Бог говорил со мной! В этом моё предназначение!
CAT_EMBARK_QUOTES_MEDIC_4,Я видел Иисуса на тортилье!
CAT_EMBARK_QUOTES_MEDIC_5,Слава Отцу!
CAT_EMBARK_QUOTES_MEDIC_6,Мой Спаситель защитит нас!
CAT_EMBARK_QUOTES_MEDIC_7,Кому нужно помазание?
CAT_EMBARK_QUOTES_MEDIC_8,Пора помолиться!
CAT_EMBARK_QUOTES_MEDIC_9,Они балуются с тёмной стороной!
CAT_EMBARK_QUOTES_MEDIC_10,Вы слышали о нашем Господе и Спасителе?
CAT_EMBARK_QUOTES_MEDIC_11,"Путь праведника тернист и труден из-за козней
себялюбцев и тирании злых людей."
CAT_EMBARK_QUOTES_MEDIC_12,"Ты молодец, солнышко!"
CAT_EMBARK_QUOTES_MEDIC_13,Я крушу задницы во имя Господа!
CAT_EMBARK_QUOTES_TANK_1,Кто-нибудь ещё голодный?
CAT_EMBARK_QUOTES_TANK_2,За мной!
CAT_EMBARK_QUOTES_TANK_3,Я толстый но прикольный!
CAT_EMBARK_QUOTES_TANK_4,"Может я и медленный, но зато толстый!"
CAT_EMBARK_QUOTES_TANK_5,"Ням-ням, дайте ещё!"
CAT_EMBARK_QUOTES_TANK_6,"Не волнуйтесь, я вас защищу!"
CAT_EMBARK_QUOTES_TANK_7,Тише едешь — дальше будешь!
CAT_EMBARK_QUOTES_TANK_8,Детишки зовут меня Стена!
CAT_EMBARK_QUOTES_TANK_9,Дайте по ним прокатиться!
CAT_EMBARK_QUOTES_TANK_10,Я жирный!
CAT_EMBARK_QUOTES_TANK_11,Кто пукнул? ...А.
CAT_EMBARK_QUOTES_THIEF_1,Двигаемся быстро под покровом тьмы.
CAT_EMBARK_QUOTES_THIEF_2,Надеюсь мы найдём деньжат...
CAT_EMBARK_QUOTES_THIEF_3,"Я спрячусь, а вы идите и убивайте!"
CAT_EMBARK_QUOTES_THIEF_4,Кого отравить?
CAT_EMBARK_QUOTES_THIEF_5,"К счастью, я только заточил когти!"
CAT_EMBARK_QUOTES_THIEF_6,"Деньги, деньги, деньги!"
CAT_EMBARK_QUOTES_THIEF_7,Сейчас видишь — а теперь нет!
CAT_EMBARK_QUOTES_THIEF_8,Что мы сегодня крадём?
CAT_EMBARK_QUOTES_THIEF_9,Пора позакалывать!
CAT_EMBARK_QUOTES_THIEF_10,Ничего если я подержу кассу?
CAT_EMBARK_QUOTES_NECROMANCER_1,Мы не боимся смерти. Смерть боится нас.
CAT_EMBARK_QUOTES_NECROMANCER_2,Надеюсь мы найдём тело с которым можно поиграть...
CAT_EMBARK_QUOTES_NECROMANCER_3,"Пахнет смертью? А нет, это просто я..."
CAT_EMBARK_QUOTES_NECROMANCER_4,Сегодня хороший день чтобы умереть!
CAT_EMBARK_QUOTES_NECROMANCER_5,Я хочу испить твоей крови!
CAT_EMBARK_QUOTES_NECROMANCER_6,Мои детки голодны...
CAT_EMBARK_QUOTES_NECROMANCER_7,Тебе пиявку! И тебе пиявку! И тебе тоже пиявку!
CAT_EMBARK_QUOTES_NECROMANCER_8,Пора поднимать мёртвых!
CAT_EMBARK_QUOTES_NECROMANCER_9,Я НЕ ГОТ!
CAT_EMBARK_QUOTES_NECROMANCER_10,Слава Сатане!
CAT_EMBARK_QUOTES_NECROMANCER_11,Час ведьм настал!
CAT_EMBARK_QUOTES_NECROMANCER_12,Я сам по себе странный и необычный...
CAT_EMBARK_QUOTES_NECROMANCER_13,Восстань из могилы!
CAT_EMBARK_QUOTES_NECROMANCER_14,"Мы тут чудики, мистер."
CAT_EMBARK_QUOTES_PSYCHIC_1,У меня видение... сюда!
CAT_EMBARK_QUOTES_PSYCHIC_2,Я вижу успех в нашем будущем...
CAT_EMBARK_QUOTES_PSYCHIC_3,Чую проклятый забег... будьте бдительны!
CAT_EMBARK_QUOTES_PSYCHIC_4,Давайте погнём ложки!
CAT_EMBARK_QUOTES_PSYCHIC_5,Я вижу... вижу... велосипед!
CAT_EMBARK_QUOTES_PSYCHIC_6,Я вижу провал в нашем будущем...
CAT_EMBARK_QUOTES_PSYCHIC_7,"Моё видение мутное, спросите позже..."
CAT_EMBARK_QUOTES_PSYCHIC_8,Я знаю исход... но не буду спойлерить!
CAT_EMBARK_QUOTES_PSYCHIC_9,Смотри на Луну!
CAT_EMBARK_QUOTES_PSYCHIC_10,СЧАСТЛИВЫЕ ЧИСЛА 16 31 64 70 74
CAT_EMBARK_QUOTES_BUTCHER_1,Ммм... свежее мясцо...
CAT_EMBARK_QUOTES_BUTCHER_2,Я съел кости!
CAT_EMBARK_QUOTES_BUTCHER_3,Нужна кровь! Свежая!
CAT_EMBARK_QUOTES_BUTCHER_4,Пора тебя на крюк!
CAT_EMBARK_QUOTES_BUTCHER_5,Выглядишь аппетитно!
CAT_EMBARK_QUOTES_BUTCHER_6,Хрю-хрю!
CAT_EMBARK_QUOTES_BUTCHER_7,Чтобы приготовить отбивную мяснику нужны зверюшки всех мастей!
CAT_EMBARK_QUOTES_BUTCHER_8,Мясо есть мясо а коту надо жрать!
CAT_EMBARK_QUOTES_BUTCHER_9,Я съем их печень с бобами и хорошим кьянти.
CAT_EMBARK_QUOTES_BUTCHER_10,Крюк — это семья!
CAT_EMBARK_QUOTES_DRUID_1,Пойдём искать новых друзей!
CAT_EMBARK_QUOTES_DRUID_2,Мои маленькие друзья приведут нас к победе!
CAT_EMBARK_QUOTES_DRUID_3,"Занимайтесь любовью, а не войной!"
CAT_EMBARK_QUOTES_DRUID_4,Мир — не пункт назначения. Мир — это путь!
CAT_EMBARK_QUOTES_DRUID_5,Будь переменой которую хочешь видеть в мире.
CAT_EMBARK_QUOTES_DRUID_6,"Жизнь — это путешествие, а не пункт назначения."
CAT_EMBARK_QUOTES_DRUID_7,Давайте все споём песни мира!
CAT_EMBARK_QUOTES_DRUID_8,"Я вижу музыку, чувак!"
CAT_EMBARK_QUOTES_DRUID_9,"Дэйв? Дэйва тут нет, чувак."
CAT_EMBARK_QUOTES_DRUID_10,Кто поёт — тот горе прогоняет!
CAT_EMBARK_QUOTES_TINKERER_1,Вперёд и жарь на полную!
CAT_EMBARK_QUOTES_TINKERER_2,У меня только что родилась лучшая идея в истории!
CAT_EMBARK_QUOTES_TINKERER_3,"Эврика! Хотя нет, это не сработает..."
CAT_EMBARK_QUOTES_TINKERER_4,Знание ограничено. Воображение объемлет весь мир!
CAT_EMBARK_QUOTES_TINKERER_5,Необходимость — мать изобретений!
CAT_EMBARK_QUOTES_TINKERER_6,Лучший способ предсказать будущее — изобрести его!
CAT_EMBARK_QUOTES_TINKERER_7,Наши враги будут в шоке когда нас увидят!
CAT_EMBARK_QUOTES_TINKERER_8,Я заряжаюсь!
CAT_EMBARK_QUOTES_TINKERER_9,Мои роботы одолеют наших врагов!
CAT_EMBARK_QUOTES_TINKERER_10,"Обожаю перчатку силы, она такая крутая."
CAT_EMBARK_QUOTES_MONK_1,Чакры ведут нас.
CAT_EMBARK_QUOTES_MONK_2,Никто не спасёт нас кроме нас самих. Мы сами должны пройти этот путь.
CAT_EMBARK_QUOTES_MONK_3,Медитация приносит мудрость. Её отсутствие — невежество.
CAT_EMBARK_QUOTES_MONK_4,Ступай так словно целуешь Землю ногами!
CAT_EMBARK_QUOTES_MONK_5,Вдохни глубоко чтобы вернуть разум в тело.
CAT_EMBARK_QUOTES_MONK_6,Моя кожа как железо а душа как ветер!
CAT_EMBARK_QUOTES_MONK_7,Чтобы победить им придётся пережить мой удар дракона!
CAT_EMBARK_QUOTES_MONK_8,"Сражайся не ради победы, а ради совершенства. Победа придёт сама."
CAT_EMBARK_QUOTES_JESTER_1,Повторяйте за мной!
CAT_EMBARK_QUOTES_JESTER_2,Мы живём в обществе! ЛОЛ
CAT_EMBARK_QUOTES_JESTER_3,Ха ХАХАХАХАХА!
CAT_EMBARK_QUOTES_JESTER_4,У меня для тебя есть анекдот...
CAT_EMBARK_QUOTES_JESTER_5,Потяни за палец!
CAT_EMBARK_QUOTES_JESTER_6,Скажи если уже слышал...
CAT_EMBARK_QUOTES_JESTER_7,Значит заходит мужик в бар с уткой под мышкой...
CAT_EMBARK_QUOTES_JESTER_8,Что за фигня эти хвосты? Я прав?
CAT_EMBARK_QUOTES_JESTER_9,Я что для тебя шутка?
CAT_EMBARK_QUOTES_COLORLESS_1,Мяу!
CAT_EMBARK_QUOTES_COLORLESS_2,Мяу мяу!
CAT_EMBARK_QUOTES_COLORLESS_3,Мяяяяу!
CAT_EMBARK_QUOTES_COLORLESS_4,Рррр!
CAT_EMBARK_QUOTES_COLORLESS_5,Шшшш!
CAT_EMBARK_QUOTES_COLORLESS_6,Гав гав!
CAT_EMBARK_QUOTES_COLORLESS_7,Мяу мяу мяу!
CAT_EMBARK_QUOTES_COLORLESS_8,Тьфу!
CAT_RETURN_EARLY_QUOTES_FIGHTER_1,Ещё столько всего можно было поколотить...
CAT_RETURN_EARLY_QUOTES_FIGHTER_2,Стоп... почему мы идём домой?
CAT_RETURN_EARLY_QUOTES_FIGHTER_3,МЫ ЛУЗЕРЫ! ЛУЗЕРЫ!!
CAT_RETURN_EARLY_QUOTES_FIGHTER_4,Надо было идти дальше!
CAT_RETURN_EARLY_QUOTES_FIGHTER_5,Не хочу разговаривать...
CAT_RETURN_EARLY_QUOTES_FIGHTER_6,Какого чёрта!?
CAT_RETURN_EARLY_QUOTES_HUNTER_1,Путь впереди был слишком опасен.
CAT_RETURN_EARLY_QUOTES_HUNTER_2,Ну хоть блох нахватал!
CAT_RETURN_EARLY_QUOTES_HUNTER_3,Уже домой? Я только начал!
CAT_RETURN_EARLY_QUOTES_HUNTER_4,По-моему мы бы справились...
CAT_RETURN_EARLY_QUOTES_HUNTER_5,Кажется домой — сюда...
CAT_RETURN_EARLY_QUOTES_MAGE_1,Давайте в следующий раз подумаем получше.
CAT_RETURN_EARLY_QUOTES_MAGE_2,Я сожалею...
CAT_RETURN_EARLY_QUOTES_MAGE_3,Немыслимо!
CAT_RETURN_EARLY_QUOTES_MAGE_4,Ну это точно не моя вина!
CAT_RETURN_EARLY_QUOTES_MAGE_5,У меня мана кончилась...
CAT_RETURN_EARLY_QUOTES_MEDIC_1,Нашим ранам нужно время чтобы зажить.
CAT_RETURN_EARLY_QUOTES_MEDIC_2,Ну хоть не все погибли...
CAT_RETURN_EARLY_QUOTES_MEDIC_3,Помянем павших...
CAT_RETURN_EARLY_QUOTES_MEDIC_4,"Дай нам безопасный путь домой, Господи!"
CAT_RETURN_EARLY_QUOTES_MEDIC_5,"Бог нас пощадил, нужно возблагодарить!"
CAT_RETURN_EARLY_QUOTES_TANK_1,Я мог защитить нас лишь до определённого момента.
CAT_RETURN_EARLY_QUOTES_TANK_2,"Угх, ненавижу ходить..."
CAT_RETURN_EARLY_QUOTES_TANK_3,Со мной всё нормально... почему мы уходим?
CAT_RETURN_EARLY_QUOTES_TANK_4,Помедленнее!
CAT_RETURN_EARLY_QUOTES_TANK_5,Мне надо похудеть...
CAT_RETURN_EARLY_QUOTES_TANK_6,Мы уже приехали?
CAT_RETURN_EARLY_QUOTES_TANK_7,Кто последний — тот жирная свинья... Я — жирная свинья.
CAT_RETURN_EARLY_QUOTES_THIEF_1,"Схватил добычу, свалил."
CAT_RETURN_EARLY_QUOTES_THIEF_2,Ну это было быстро...
CAT_RETURN_EARLY_QUOTES_THIEF_3,Хоть заплатили!
CAT_RETURN_EARLY_QUOTES_THIEF_4,Не вините меня! Я со своей частью справлялся!
CAT_RETURN_EARLY_QUOTES_THIEF_5,Стойте нет... мы столько монет пропустили!
CAT_RETURN_EARLY_QUOTES_NECROMANCER_1,"Смерть меня не пугает, но умирать я бы всё же предпочёл не сейчас."
CAT_RETURN_EARLY_QUOTES_NECROMANCER_2,Хоть немного душ собрал...
CAT_RETURN_EARLY_QUOTES_NECROMANCER_3,бурчит бурчит...
CAT_RETURN_EARLY_QUOTES_NECROMANCER_4,Боюсь смерть всё ещё следует за нами.
CAT_RETURN_EARLY_QUOTES_NECROMANCER_5,От судьбы не убежишь.
CAT_RETURN_EARLY_QUOTES_NECROMANCER_6,Каркнул ворон: «Никогда».
CAT_RETURN_EARLY_QUOTES_PSYCHIC_1,Я не видел путей к победе в нашем будущем... отступление было самым безопасным вариантом.
CAT_RETURN_EARLY_QUOTES_PSYCHIC_2,Я знал что так будет...
CAT_RETURN_EARLY_QUOTES_PSYCHIC_3,Я видел это в картах.
CAT_RETURN_EARLY_QUOTES_BUTCHER_1,Зато мяса набрал — от пуза.
CAT_RETURN_EARLY_QUOTES_BUTCHER_2,Я всё ещё голодный...
CAT_RETURN_EARLY_QUOTES_BUTCHER_3,Давайте перекусим...
CAT_RETURN_EARLY_QUOTES_BUTCHER_4,Пахнет беконом?
CAT_RETURN_EARLY_QUOTES_BUTCHER_5,*Хрюк*
CAT_RETURN_EARLY_QUOTES_DRUID_1,"Пока-пока, птички."
CAT_RETURN_EARLY_QUOTES_DRUID_2,Думаю заведу ещё питомцев...
CAT_RETURN_EARLY_QUOTES_DRUID_3,Кто-нибудь видел мою ворону?
CAT_RETURN_EARLY_QUOTES_DRUID_4,"Если ранний уход приносит больше мира, я только за."
CAT_RETURN_EARLY_QUOTES_DRUID_5,Пойдём домой и просто поваляемся.
CAT_RETURN_EARLY_QUOTES_TINKERER_1,Хочу домой... Солнце слишком яркое... Кругом жуки... Холодно.
CAT_RETURN_EARLY_QUOTES_TINKERER_2,Батарейки сели...
CAT_RETURN_EARLY_QUOTES_TINKERER_3,"Заряд на нуле, нужна подзарядка!"
CAT_RETURN_EARLY_QUOTES_MONK_1,"К сожалению наш путь окончился рано, но каждый конец — это новое начало."
CAT_RETURN_EARLY_QUOTES_MONK_2,"Не живи прошлым, сосредоточь ум на настоящем моменте."
CAT_RETURN_EARLY_QUOTES_MONK_3,"Мы неплохо справились, но нужно больше тренировок..."
CAT_RETURN_EARLY_QUOTES_MONK_4,Жду нашу следующую битву.
CAT_RETURN_EARLY_QUOTES_MONK_5,Мне нужно больше тренироваться...
CAT_RETURN_EARLY_QUOTES_JESTER_1,Я даже до панчлайна не дошёл.
CAT_RETURN_EARLY_QUOTES_JESTER_2,Ну и шутка!
CAT_RETURN_EARLY_QUOTES_JESTER_3,Ха! ХАХАХАХАХАХ! ха-ха... хех.
CAT_RETURN_EARLY_QUOTES_JESTER_4,А он такой: я с поросёнком разговаривал! Хахах!
CAT_RETURN_EARLY_QUOTES_JESTER_5,Уаа уааахх!
CAT_RETURN_EARLY_QUOTES_JESTER_6,Я даже не успел показать им свой фокус с карандашом...
CAT_RETURN_EARLY_QUOTES_COLORLESS_1,Хоть выжили...
CAT_RETURN_EARLY_QUOTES_COLORLESS_2,"Стоп, куда мы идём?"
CAT_RETURN_EARLY_QUOTES_COLORLESS_3,Кажется я заблудился...
CAT_RETURN_EARLY_QUOTES_COLORLESS_4,Чего?
CAT_RETURN_EARLY_QUOTES_COLORLESS_5,Ой-ой...
CAT_RETURN_QUOTES_FIGHTER_1,Мы им показали!
CAT_RETURN_QUOTES_FIGHTER_2,"Ещё бы, братан!"
CAT_RETURN_QUOTES_FIGHTER_3,Оно того стоило!
CAT_RETURN_QUOTES_FIGHTER_4,Побеждаем!
CAT_RETURN_QUOTES_FIGHTER_5,АРГХ! Я ВСЁ ЕЩЁ НА АДРЕНАЛИНЕ!
CAT_RETURN_QUOTES_HUNTER_1,Охота удалась!
CAT_RETURN_QUOTES_HUNTER_2,Сегодня пируем!
CAT_RETURN_QUOTES_HUNTER_3,Моим блохам нужно поспать!
CAT_RETURN_QUOTES_HUNTER_4,Просто идите по моим хлебным крошкам!
CAT_RETURN_QUOTES_HUNTER_5,Я уже вижу наш дом отсюда!
CAT_RETURN_QUOTES_MAGE_1,Они не ровня нашему превосходному уму.
CAT_RETURN_QUOTES_MAGE_2,Кто хочет партию в коммандер?
CAT_RETURN_QUOTES_MAGE_3,Мы выбросили высоко!
CAT_RETURN_QUOTES_MAGE_4,Надеюсь по этому приключению напишут фанфик!
CAT_RETURN_QUOTES_MAGE_5,"О, может мне просто телепортировать нас домой?"
