KEY,en
NPC_BEANIES_BEANIESQUEST_FAIL_PERSUASIONDEVICE_7,[m:sad]Присылай ещё котов и я попробую что-нибудь другое...
NPC_BEANIES_BEANIESQUEST_INTRO_MAGICMIRROR_1,[m:veryhappy]Я СНОВА ЭТО СДЕЛАЛ!
NPC_BEANIES_BEANIESQUEST_INTRO_MAGICMIRROR_2,ЛУЧШЕЕ ИЗОБРЕТЕНИЕ ВСЕХ ВРЕМЁН!!
NPC_BEANIES_BEANIESQUEST_INTRO_MAGICMIRROR_3,"[m:questioning]Знаешь поверье, что если разбить зеркало, то вся семья помрёт или типа того?"
NPC_BEANIES_BEANIESQUEST_INTRO_MAGICMIRROR_4,"[m:happy]Это похоже, но с научным подходом! Я называю это МАГИЧЕСКОЕ ЗЕРКАЛО!"
NPC_BEANIES_BEANIESQUEST_INTRO_MAGICMIRROR_5,"Надеваешь его на морду, и жизнь превращается в ад!"
NPC_BEANIES_BEANIESQUEST_INTRO_MAGICMIRROR_6,"[m:default]Круто, да?"
NPC_BEANIES_BEANIESQUEST_INTRO_MAGICMIRROR_7,"Просто нацепи его на кота, и пусть пройдёт {questdestination}."
NPC_BEANIES_BEANIESQUEST_INTRO_MAGICMIRROR_8,[m:whispering][s:.7]Как будто это когда-нибудь случится...[/s]
NPC_BEANIES_BEANIESQUEST_INTRO_MAGICMIRROR_9,[m:happy]Удачи!
NPC_BEANIES_BEANIESQUEST_COMPLETE_MAGICMIRROR_1,"[m:shocked]Стой, ты справился?"
NPC_BEANIES_BEANIESQUEST_COMPLETE_MAGICMIRROR_2,[m:confused]Честно говоря я даже не думал что это возможно...
NPC_BEANIES_BEANIESQUEST_COMPLETE_MAGICMIRROR_3,"[m:pondering]хмм..
Зеркало похоже починилось само."
NPC_BEANIES_BEANIESQUEST_COMPLETE_MAGICMIRROR_4,[m:shocked]И внутри заперта душа!
NPC_BEANIES_BEANIESQUEST_COMPLETE_MAGICMIRROR_5,[m:veryhappy]Я чёртов гений!
NPC_BEANIES_BEANIESQUEST_COMPLETE_MAGICMIRROR_6,"[m:default]Ну можешь забрать, наверное. А, и ещё {questreward} монет.[sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]"
NPC_BEANIES_BEANIESQUEST_FAIL_MAGICMIRROR_1,"[m:default]Ну да, этого следовало ожидать..."
NPC_BEANIES_BEANIESQUEST_FAIL_MAGICMIRROR_2,[m:questioning]Наука — она иногда такая...
NPC_BEANIES_BEANIESQUEST_FAIL_MAGICMIRROR_3,"[m:default]Слушай, я не буду тебя отчитывать за разбитое зеркало..."
NPC_BEANIES_BEANIESQUEST_FAIL_MAGICMIRROR_4,У меня на складе ещё куча торчит из разных штук...
NPC_BEANIES_BEANIESQUEST_FAIL_MAGICMIRROR_5,[m:pondering]Но в следующий раз попробуем что-нибудь другое.
NPC_BEANIES_BEANIESQUEST_FAIL_MAGICMIRROR_6,[m:happy]Возвращайся когда пришлёшь ещё котов!
NPC_BEANIES_BEANIESQUEST_INTRO_CHAOSDEVICE_1,[m:happy]У МЕНЯ ЕЩЁ ОДНО!
NPC_BEANIES_BEANIESQUEST_INTRO_CHAOSDEVICE_2,Это изобретение может стать моим лучшим!
NPC_BEANIES_BEANIESQUEST_INTRO_CHAOSDEVICE_3,[m:default]Я нашёл эти старые спицы у тебя дома до того как тебя оживил.
NPC_BEANIES_BEANIESQUEST_INTRO_CHAOSDEVICE_4,"[m:pondering]Я почти уверен, что если воткнуть эти штуки в правильные зоны мозга..."
NPC_BEANIES_BEANIESQUEST_INTRO_CHAOSDEVICE_5,[m:default]Можно получить доступ к прошлым жизням!
NPC_BEANIES_BEANIESQUEST_INTRO_CHAOSDEVICE_6,"[m:questioning]Пока это только теория... но мы все знаем, что я никогда не ошибаюсь."
NPC_BEANIES_BEANIESQUEST_INTRO_CHAOSDEVICE_7,[m:default]Испытай их. Воткни коту в голову и пусть пройдёт {questdestination}.
NPC_BEANIES_BEANIESQUEST_COMPLETE_CHAOSDEVICE_1,"[m:happy]Ну и как?
Субъект получил доступ к древним способностям предков?"
NPC_BEANIES_BEANIESQUEST_COMPLETE_CHAOSDEVICE_2,"[m:default]А я говорил!
В общем, я нашёл набор спиц почище и доработал штуковину."
NPC_BEANIES_BEANIESQUEST_COMPLETE_CHAOSDEVICE_3,"Забирай. А, и вот {questreward} монет как обещал![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]"
NPC_BEANIES_BEANIESQUEST_FAIL_CHAOSDEVICE_1,[m:angry]Ну это точно не моя вина!
NPC_BEANIES_BEANIESQUEST_FAIL_CHAOSDEVICE_2,Очевидно ты слишком глубоко воткнул спицы или типа того...
NPC_BEANIES_BEANIESQUEST_FAIL_CHAOSDEVICE_3,[m:veryangry]И смотри не вздумай стучать в управление!
NPC_BEANIES_BEANIESQUEST_FAIL_CHAOSDEVICE_4,[m:paranoid]Федералы и так уже следят за мной из-за клонирования людей...
NPC_BEANIES_BEANIESQUEST_FAIL_CHAOSDEVICE_5,[m:shocked]...
NPC_BEANIES_BEANIESQUEST_FAIL_CHAOSDEVICE_6,"[m:default]Ладно, я тебя прощаю."
NPC_BEANIES_BEANIESQUEST_INTRO_MESTONE_1,"[m:veryhappy]ПОРА ПРЕДСТАВИТЬ ""КАМЕНЬ ЕГО""!"
NPC_BEANIES_BEANIESQUEST_INTRO_MESTONE_2,[m:default]Это изобретение буквально высасывает успехи других и перенаправляет их прямиком владельцу!
NPC_BEANIES_BEANIESQUEST_INTRO_MESTONE_3,"[m:happy]А самое крутое — если все остальные лузеры, то ты на их фоне выглядишь ещё круче!"
NPC_BEANIES_BEANIESQUEST_INTRO_MESTONE_4,"[m:default]Иди проверь.
Ээ, в этот раз попробуй в {questdestination}."
NPC_BEANIES_BEANIESQUEST_INTRO_MESTONE_5,Расскажешь потом как всё прошло!
NPC_BEANIES_BEANIESQUEST_COMPLETE_MESTONE_1,"[m:default]Отлично!
Вроде всё прошло нормально."
NPC_BEANIES_BEANIESQUEST_COMPLETE_MESTONE_2,[m:whispering]А теперь открою тебе маленький секрет...
NPC_BEANIES_BEANIESQUEST_COMPLETE_MESTONE_3,[m:paranoid]Этот камень не просто забрал успех твоих котов...
NPC_BEANIES_BEANIESQUEST_COMPLETE_MESTONE_4,[m:happy]Он ещё и высосал из них всю радость! Она вся теперь в камне!
NPC_BEANIES_BEANIESQUEST_COMPLETE_MESTONE_5,"[m:happy]Хитро, а?"
NPC_BEANIES_BEANIESQUEST_COMPLETE_MESTONE_6,"[m:questioning]Судя по виду камня, те коты выжаты досуха!"
NPC_BEANIES_BEANIESQUEST_COMPLETE_MESTONE_7,"[m:default]В общем, забирай его и {questreward} монет в награду.[sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]"
NPC_BEANIES_BEANIESQUEST_FAIL_MESTONE_1,"[m:angry]Ну смотрите кто вернулся!
Идиот!
Идиот, который не может справиться с простым камнем!"
NPC_BEANIES_BEANIESQUEST_FAIL_MESTONE_2,[m:veryangry]ПОЗОР! ПОЗОР ДВОЙНОЙ!
NPC_BEANIES_BEANIESQUEST_FAIL_MESTONE_3,А ТЕПЕРЬ УБИРАЙСЯ!
NPC_BEANIES_BEANIESQUEST_INTRO_ANGRYFACE_1,[m:default]Глянь на эту маску. Я занимаюсь папье-маше в свободное время.
NPC_BEANIES_BEANIESQUEST_INTRO_ANGRYFACE_2,[m:pondering]Вообще-то... хочешь испытать?
NPC_BEANIES_BEANIESQUEST_INTRO_ANGRYFACE_3,"[m:default]Я нарисовал на ней злую рожу, так что, очевидно, кот в ней превратится в полного психа."
NPC_BEANIES_BEANIESQUEST_INTRO_ANGRYFACE_4,"Если доведёшь кота в этой маске до конца {questdestination}, я тебя отблагодарю."
NPC_BEANIES_BEANIESQUEST_COMPLETE_ANGRYFACE_1,"[m:happy]Отличная работа!
Вот это я понимаю — совместная наука!"
NPC_BEANIES_BEANIESQUEST_COMPLETE_ANGRYFACE_2,"[m:default]А ты знаешь, что пока тебя не было, я сделал ещё одну маску!"
NPC_BEANIES_BEANIESQUEST_COMPLETE_ANGRYFACE_3,[m:happy]На этот раз нарисовал весёлую рожицу.
NPC_BEANIES_BEANIESQUEST_COMPLETE_ANGRYFACE_4,[m:winking]Это эмоция которую испытываешь когда зарабатываешь бабки.
NPC_BEANIES_BEANIESQUEST_COMPLETE_ANGRYFACE_5,"[m:default]И кстати о деньгах, вот {questreward} кусочков чистой радости![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]"
NPC_BEANIES_BEANIESQUEST_FAIL_ANGRYFACE_1,[m:shocked]Где маска?!
NPC_BEANIES_BEANIESQUEST_FAIL_ANGRYFACE_2,[m:veryangry]Ты знаешь сколько я на неё потратил времени?!
NPC_BEANIES_BEANIESQUEST_FAIL_ANGRYFACE_3,[m:angry]Я целую вечность рисовал эти брови!
NPC_BEANIES_BEANIESQUEST_FAIL_ANGRYFACE_4,[m:veryangry]ААААА!
NPC_BEANIES_BEANIESQUEST_INTRO_FARTFACE_1,[m:happy]Пердоморда!
NPC_BEANIES_BEANIESQUEST_INTRO_FARTFACE_2,"Ага,
я изобрёл ""Пердоморду""!"
NPC_BEANIES_BEANIESQUEST_INTRO_FARTFACE_3,[m:default]Это живая человеческая задница которую можно пришить коту вместо морды.
NPC_BEANIES_BEANIESQUEST_INTRO_FARTFACE_4,[m:mocking]...она полна газов!
NPC_BEANIES_BEANIESQUEST_INTRO_FARTFACE_5,[m:veryhappy]ХАХАХАХА!
NPC_BEANIES_BEANIESQUEST_INTRO_FARTFACE_6,"[m:happy]Она такая мерзкая, что Стейси блевала всю ночь пока я её делал!"
NPC_BEANIES_BEANIESQUEST_INTRO_FARTFACE_7,"[m:default]Дотащи её до конца {questdestination}, будет весело!"
NPC_BEANIES_BEANIESQUEST_COMPLETE_FARTFACE_1,"[m:veryhappy]ХАХАХА!!!!
Ты реально это сделал?!"
NPC_BEANIES_BEANIESQUEST_COMPLETE_FARTFACE_2,[m:mocking]Это же была шутка! Я не думал что ты правда это сделаешь...
NPC_BEANIES_BEANIESQUEST_COMPLETE_FARTFACE_3,"[m:happy]Ну ладно, хорошая работа, наверное?"
NPC_BEANIES_BEANIESQUEST_COMPLETE_FARTFACE_4,[m:default]Вот {questreward} монет за труды.[sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]
NPC_BEANIES_BEANIESQUEST_COMPLETE_FARTFACE_5,"А раз тебе так нравятся задницы, можешь забрать эту робозадницу, которую я спроектировал."
NPC_BEANIES_BEANIESQUEST_COMPLETE_FARTFACE_6,"[m:happy]Я ей больше не пользуюсь, она вся твоя!"
NPC_BEANIES_BEANIESQUEST_FAIL_FARTFACE_1,"[m:happy]Хахаха!
Кому-то бы не помешал курс по распознаванию шуток..."
NPC_BEANIES_BEANIESQUEST_FAIL_FARTFACE_2,Я очевидно шутил насчёт этого побочного квеста...
NPC_BEANIES_BEANIESQUEST_FAIL_FARTFACE_3,"[m:mocking]Она называлась Пердоморда...
Как ты мог подумать что я серьёзно?"
NPC_BEANIES_BEANIESQUEST_FAIL_FARTFACE_4,"[m:angry]Я учёный, занимаюсь настоящей наукой, а не какой-то извращенец с фетишем на пуки!"
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_1,[m:happy]ВРЕМЯ ИЗОБРЕТЕНИЙ!
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_2,[m:questioning]Помнишь тех маленьких пауков которых ты видел в приключениях?
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_3,"[m:default]Я придумал как засунуть их в трубку, которая вкачивает их прямо в мозг!"
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_4,[m:pondering]Моя теория — от их укусов можно получить суперспособности!
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_5,"[m:default]Идею я подсмотрел у того чувака, от которого дети без ума — он ходит в костюме и стреляет липкой дрянью..."
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_6,[m:pondering]Как его зовут?... Что-то Джексон?
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_7,"[m:default]Не важно. Просто пройди хотя бы {questdestination}, чтобы они успели вылупиться!"
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_8,[m:happy]Жду не дождусь результатов!
NPC_BEANIES_BEANIESQUEST_COMPLETE_SPIDERINJECTOR_1,[m:veryhappy]УСПЕХ!
NPC_BEANIES_BEANIESQUEST_COMPLETE_SPIDERINJECTOR_2,[m:happy]Ты отлично справился!
NPC_BEANIES_BEANIESQUEST_COMPLETE_SPIDERINJECTOR_3,"[m:default]Твои коты, безусловно, все сдохнут от инфекции, но это ради блага всего человечества."
NPC_BEANIES_BEANIESQUEST_COMPLETE_SPIDERINJECTOR_4,"Зато теперь мы знаем, что пауки в мозгу — это плохо."
NPC_BEANIES_BEANIESQUEST_COMPLETE_SPIDERINJECTOR_5,"[m:pondering]Ну, может с блохами сработает... Или с личинками?"
NPC_BEANIES_BEANIESQUEST_COMPLETE_SPIDERINJECTOR_6,"[m:questioning]...
Надо найти куда это записать."
NPC_BEANIES_BEANIESQUEST_COMPLETE_SPIDERINJECTOR_7,"[m:default]А, пока не ушёл — вот {questreward} монет, и мозговых пауков можешь забрать...
За счёт заведения![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]"
NPC_BEANIES_BEANIESQUEST_FAIL_SPIDERINJECTOR_1,"[m:angry]Чёрт, и как мы теперь узнаем к чему приведут мозговые инфекции от укусов пауков в долгосрочной перспективе?!"
NPC_BEANIES_BEANIESQUEST_FAIL_SPIDERINJECTOR_2,Я начинаю думать что вся эта наука тебе просто не по зубам...
NPC_BEANIES_BEANIESQUEST_FAIL_SPIDERINJECTOR_3,[m:shocked]Ты вообще меня слушаешь?!
NPC_BEANIES_BEANIESQUEST_FAIL_SPIDERINJECTOR_4,[m:angry]...
NPC_BEANIES_BEANIESQUEST_FAIL_SPIDERINJECTOR_5,Тебе повезло что я вживил тебе тот чип в мозг...
NPC_BEANIES_BEANIESQUEST_FAIL_SPIDERINJECTOR_6,Представь если бы я просто его съел — ты был бы тупой как пробка!
NPC_BEANIES_BEANIESQUEST_FAIL_SPIDERINJECTOR_7,[m:veryangry]ПШЁЛ!
NPC_BEANIES_BEANIESQUEST_INTRO_PARTYDETONATOR_1,"[m:happy]Угадай, у кого
день рождения?"
NPC_BEANIES_BEANIESQUEST_INTRO_PARTYDETONATOR_2,[m:veryhappy]У СТЕЙСИ!
NPC_BEANIES_BEANIESQUEST_INTRO_PARTYDETONATOR_3,"[m:pondering]Ну, технически
у Стейси 34284."
NPC_BEANIES_BEANIESQUEST_INTRO_PARTYDETONATOR_4,[m:default]Оригинальная Стейси родилась 19 августа...
NPC_BEANIES_BEANIESQUEST_INTRO_PARTYDETONATOR_5,[m:sad]...
NPC_BEANIES_BEANIESQUEST_INTRO_PARTYDETONATOR_6,"[m:confused]Нет, нет...
Это в прошлом... [m:happy]Сегодня мы празднуем!"
NPC_BEANIES_BEANIESQUEST_INTRO_PARTYDETONATOR_7,"Видишь эту штуку? Я назвал её ""Тусовочный Детонатор""!"
NPC_BEANIES_BEANIESQUEST_INTRO_PARTYDETONATOR_8,"От него всё, что падает, взрывается праздничным облаком разноцветного конфетти!"
NPC_BEANIES_BEANIESQUEST_INTRO_PARTYDETONATOR_9,[m:default]Протащи вечеринку через {questdestination} и возвращайся за тортиком!
NPC_BEANIES_BEANIESQUEST_INTRO_PARTYDETONATOR_10,[m:happy]Будет круто!
NPC_BEANIES_BEANIESQUEST_COMPLETE_PARTYDETONATOR_1,[m:veryhappy]С днём рождения Стееееейсиииии 34284!!
NPC_BEANIES_BEANIESQUEST_COMPLETE_PARTYDETONATOR_2,С днём рожденья тебяяяяяя!
NPC_BEANIES_BEANIESQUEST_COMPLETE_PARTYDETONATOR_3,"[m:paranoid]Извини, я уже съел торт. Я был уверен что ты провалишься."
NPC_BEANIES_BEANIESQUEST_COMPLETE_PARTYDETONATOR_4,[m:default]Но я всё ещё должен тебе {questreward} монет.[sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]
NPC_BEANIES_BEANIESQUEST_COMPLETE_PARTYDETONATOR_5,"А ещё я доработал детонатор — теперь он более функциональный, забирай."
NPC_BEANIES_BEANIESQUEST_COMPLETE_PARTYDETONATOR_6,[m:veryhappy]А теперь пора отшлёпать Стейси!
NPC_BEANIES_BEANIESQUEST_COMPLETE_PARTYDETONATOR_7,"[m:whispering]Я модифицировал её ДНК, так что технически ей где-то 136 лет."
NPC_BEANIES_BEANIESQUEST_COMPLETE_PARTYDETONATOR_8,[m:sad]Вряд ли она это переживёт... Но традиции есть традиции!
NPC_BEANIES_BEANIESQUEST_COMPLETE_PARTYDETONATOR_9,[m:veryhappy]Да начнётся порка!
NPC_BEANIES_BEANIESQUEST_FAIL_PARTYDETONATOR_1,[m:veryangry]Ну надеюсь ты доволен!
NPC_BEANIES_BEANIESQUEST_FAIL_PARTYDETONATOR_2,Ты испортил день рождения Стейси 34284!
NPC_BEANIES_BEANIESQUEST_FAIL_PARTYDETONATOR_3,[m:angry]Она так расстроилась что заползла в нору и сдохла!
NPC_BEANIES_BEANIESQUEST_FAIL_PARTYDETONATOR_4,"[m:veryangry]И это на ТВОЕЙ совести, дружок!"
NPC_BEANIES_BEANIESQUEST_FAIL_PARTYDETONATOR_5,[m:shocked]...
NPC_BEANIES_BEANIESQUEST_FAIL_PARTYDETONATOR_6,"А это что?
[m:happy]Это Стейси 36127, очевидно."
NPC_BEANIES_BEANIESQUEST_FAIL_PARTYDETONATOR_7,[m:whispering]У неё день рождения через пару дней...
NPC_BEANIES_BEANIESQUEST_INTRO_AIRHORN_1,[m:pondering]Короче я тестирую теорию с этой сиреной...
NPC_BEANIES_BEANIESQUEST_INTRO_AIRHORN_2,[m:default]Моя теория такая: если ты постоянно предупреждаешь врага о своём местонахождении...
NPC_BEANIES_BEANIESQUEST_INTRO_AIRHORN_3,[m:shocked]Он устроит засаду и убьёт тебя быстрее!
NPC_BEANIES_BEANIESQUEST_INTRO_AIRHORN_4,"[m:happy]Это пока лишь теория, нам надо её проверить и доказать чтобы я мог официально присвоить себе заслуги."
NPC_BEANIES_BEANIESQUEST_INTRO_AIRHORN_5,"[m:winking]Так что, эм, вот, держи эту сирену! Её слышно на километры, и она бесит до чёртиков!"
NPC_BEANIES_BEANIESQUEST_INTRO_AIRHORN_6,"[m:happy]И убедись, что кот с сиреной выживет!"
NPC_BEANIES_BEANIESQUEST_COMPLETE_AIRHORN_1,[m:happy]Я знал! Я знал что моя теория верна!
