KEY,en
WORLDEVENT_ENDBUTTON_AMBUSHED,Засада!
,
WORLDEVENT_GET_ITEM_FAIL,"{Catname} попытался получить {itemname}, но не смог."
WORLDEVENT_GET_ITEM_FAIL_M,
WORLDEVENT_GET_ITEM_FAIL_F,
WORLDEVENT_GET_ITEM_FAIL_N,
WORLDEVENT_GET_ITEM_SUCCESS,{Catname} получил {itemname}!
WORLDEVENT_GET_ITEM_SUCCESS_M,
WORLDEVENT_GET_ITEM_SUCCESS_F,
WORLDEVENT_GET_ITEM_SUCCESS_N,
WORLDEVENT_LOSE_ITEM,{Catname} потерял {itemname}!
WORLDEVENT_LOSE_ITEM_M,
WORLDEVENT_LOSE_ITEM_F,
WORLDEVENT_LOSE_ITEM_N,
WORLDEVENT_LOSE_NOTHING,{Catname} нечего терять.
WORLDEVENT_LOSE_NOTHING_M,
WORLDEVENT_LOSE_NOTHING_F,
WORLDEVENT_LOSE_NOTHING_N,
WORLDEVENT_TAKE_DAMAGE,{Catname} получил {amount} урона!
WORLDEVENT_TAKE_DAMAGE_M,
WORLDEVENT_TAKE_DAMAGE_F,
WORLDEVENT_TAKE_DAMAGE_N,
WORLDEVENT_PARTY_TAKE_DAMAGE,Вся группа получила {amount} урона!
WORLDEVENT_PARTY_TAKE_VARYING_DAMAGE,Вся группа получила урон.
WORLDEVENT_PARTY_TAKE_PERCENT_DAMAGE,Вся группа получила {amount}% урона!
WORLDEVENT_LEARN_ACTIVE_ABILITY,{Catname} изучил {ability}!
WORLDEVENT_LEARN_ACTIVE_ABILITY_M,
WORLDEVENT_LEARN_ACTIVE_ABILITY_F,
WORLDEVENT_LEARN_ACTIVE_ABILITY_N,
WORLDEVENT_LEARN_PASSIVE_ABILITY,{Catname} изучил {passive}!
WORLDEVENT_LEARN_PASSIVE_ABILITY_M,
WORLDEVENT_LEARN_PASSIVE_ABILITY_F,
WORLDEVENT_LEARN_PASSIVE_ABILITY_N,
WORLDEVENT_FAIL_LEARN_ACTIVE_ABILITY,"{Catname} не смог изучить новую активную способность, потому что {he} нечему учиться."
WORLDEVENT_FAIL_LEARN_ACTIVE_ABILITY_M,
WORLDEVENT_FAIL_LEARN_ACTIVE_ABILITY_F,
WORLDEVENT_FAIL_LEARN_ACTIVE_ABILITY_N,
WORLDEVENT_FAIL_LEARN_PASSIVE_ABILITY,"{Catname} не смог изучить новую пассивную способность, потому что {he} нечему учиться."
WORLDEVENT_FAIL_LEARN_PASSIVE_ABILITY_M,
WORLDEVENT_FAIL_LEARN_PASSIVE_ABILITY_F,
WORLDEVENT_FAIL_LEARN_PASSIVE_ABILITY_N,
WORLDEVENT_SWAP_BASIC_ATTACK,Базовая атака {Catname} заменена на {ability}!
WORLDEVENT_SWAP_BASIC_ATTACK_M,
WORLDEVENT_SWAP_BASIC_ATTACK_F,
WORLDEVENT_SWAP_BASIC_ATTACK_N,
WORLDEVENT_SKIP_NEXT_FIGHT,{Catname} пропустит следующий бой.
WORLDEVENT_SKIP_NEXT_FIGHT_M,
WORLDEVENT_SKIP_NEXT_FIGHT_F,
WORLDEVENT_SKIP_NEXT_FIGHT_N,
WORLDEVENT_NEW_PARTY_MEMBER,{Catname} присоединился к вашей группе!
WORLDEVENT_NEW_PARTY_MEMBER_M,
WORLDEVENT_NEW_PARTY_MEMBER_F,
WORLDEVENT_NEW_PARTY_MEMBER_N,
WORLDEVENT_NEW_FOLLOWER,{Catname} начал следовать за вашей группой.
WORLDEVENT_NEW_FOLLOWER_M,
WORLDEVENT_NEW_FOLLOWER_F,
WORLDEVENT_NEW_FOLLOWER_N,
WORLDEVENT_GAIN_DISORDER,{Catname} получил {disorder}!
WORLDEVENT_GAIN_DISORDER_M,
WORLDEVENT_GAIN_DISORDER_F,
WORLDEVENT_GAIN_DISORDER_N,
WORLDEVENT_CAT_CANT_LEVEL_UP,...{Catname} не может получить уровень...
WORLDEVENT_CAT_CANT_LEVEL_UP_M,
WORLDEVENT_CAT_CANT_LEVEL_UP_F,
WORLDEVENT_CAT_CANT_LEVEL_UP_N,
WORLDEVENT_GAIN_COINS,{Catname} получил {amount} монет!
WORLDEVENT_GAIN_COINS_M,
WORLDEVENT_GAIN_COINS_F,
WORLDEVENT_GAIN_COINS_N,
WORLDEVENT_GAIN_1_COIN,{Catname} получил 1 монету!
WORLDEVENT_GAIN_1_COIN_M,
WORLDEVENT_GAIN_1_COIN_F,
WORLDEVENT_GAIN_1_COIN_N,
WORLDEVENT_LOSE_COINS,{Catname} потерял {amount} монет!
WORLDEVENT_LOSE_COINS_M,
WORLDEVENT_LOSE_COINS_F,
WORLDEVENT_LOSE_COINS_N,
WORLDEVENT_LOSE_1_COIN,{Catname} потерял 1 монету!
WORLDEVENT_LOSE_1_COIN_M,
WORLDEVENT_LOSE_1_COIN_F,
WORLDEVENT_LOSE_1_COIN_N,
WORLDEVENT_SPEND_COINS,{Catname} отдаёт {amount} монет.
WORLDEVENT_SPEND_COINS_M,
WORLDEVENT_SPEND_COINS_F,
WORLDEVENT_SPEND_COINS_N,
WORLDEVENT_SPEND_1_COIN,{Catname} отдаёт 1 монету.
WORLDEVENT_SPEND_1_COIN_M,
WORLDEVENT_SPEND_1_COIN_F,
WORLDEVENT_SPEND_1_COIN_N,
WORLDEVENT_GAIN_FOOD,{Catname} запас {amount} еды!
WORLDEVENT_GAIN_FOOD_M,
WORLDEVENT_GAIN_FOOD_F,
WORLDEVENT_GAIN_FOOD_N,
WORLDEVENT_GAIN_1_FOOD,{Catname} запас 1 еду!
WORLDEVENT_GAIN_1_FOOD_M,
WORLDEVENT_GAIN_1_FOOD_F,
WORLDEVENT_GAIN_1_FOOD_N,
WORLDEVENT_LOSE_FOOD,{Catname} запас 1 еду!
WORLDEVENT_LOSE_FOOD_M,
WORLDEVENT_LOSE_FOOD_F,
WORLDEVENT_LOSE_FOOD_N,
WORLDEVENT_LOSE_1_FOOD,{Catname} запас 1 еду!
WORLDEVENT_LOSE_1_FOOD_M,
WORLDEVENT_LOSE_1_FOOD_F,
WORLDEVENT_LOSE_1_FOOD_N,
WORLDEVENT_INJURY_PREVENTED,"{Catname} должен был получить травму, но оказался невосприимчив!"
WORLDEVENT_INJURY_PREVENTED_M,
WORLDEVENT_INJURY_PREVENTED_F,
WORLDEVENT_INJURY_PREVENTED_N,
WORLDEVENT_SUFFER_INJURY,{Catname} получил травму: {injury}!
WORLDEVENT_SUFFER_INJURY_M,
WORLDEVENT_SUFFER_INJURY_F,
WORLDEVENT_SUFFER_INJURY_N,
WORLDEVENT_CURE_INJURY,Травма {Catname} у {injury} вылечена!
WORLDEVENT_CURE_INJURY_M,
WORLDEVENT_CURE_INJURY_F,
WORLDEVENT_CURE_INJURY_N,
WORLDEVENT_CURE_DISORDER,{Catname} избавился от {disorder}!
WORLDEVENT_CURE_DISORDER_M,
WORLDEVENT_CURE_DISORDER_F,
WORLDEVENT_CURE_DISORDER_N,
WORLDEVENT_FULL_HEAL,{Catname} полностью исцелён.
WORLDEVENT_FULL_HEAL_M,
WORLDEVENT_FULL_HEAL_F,
WORLDEVENT_FULL_HEAL_N,
WORLDEVENT_HEAL,{Catname} восстановил {amount} здоровья.
WORLDEVENT_HEAL_M,
WORLDEVENT_HEAL_F,
WORLDEVENT_HEAL_N,
WORLDEVENT_PARTY_HEAL,Вся группа восстановила {amount} здоровья.
WORLDEVENT_PARTY_HEAL_PERCENT,Вся группа восстановила {amount}% здоровья.
WORLDEVENT_CHANGE_STATS,{Catname} получил {statchanges}
WORLDEVENT_CHANGE_STATS_M,
WORLDEVENT_CHANGE_STATS_F,
WORLDEVENT_CHANGE_STATS_N,
WORLDEVENT_GREW_OLD,{Catname} состарился и устал!
WORLDEVENT_GREW_OLD_M,
WORLDEVENT_GREW_OLD_F,
WORLDEVENT_GREW_OLD_N,
WORLDEVENT_PARTY_GREW_OLD,Вся группа состарилась и устала!
,
HOUSE_INTERSTITIAL_STARVED,{Catname} умер от голода!
HOUSE_INTERSTITIAL_STARVED_M,
HOUSE_INTERSTITIAL_STARVED_F,
HOUSE_INTERSTITIAL_STARVED_N,
HOUSE_INTERSTITIAL_STARVING,"Еды не хватает, некоторые коты голодают."
HOUSE_INTERSTITIAL_CANNIBALISM,"Ваши коты голодают и начали поедать мёртвых котов, чтобы выжить!"
HOUSE_INTERSTITIAL_EATPOOP,"Ваши коты голодают и начали есть какашки, чтобы выжить!"
HOUSE_INTERSTITIAL_BREED,{Catname1} {gendericon1} замутил с {Catname2} {gendericon2}...
HOUSE_INTERSTITIAL_BREED_PG,{Catname1} {gendericon1} сошёлся с {Catname2} {gendericon2}...
HOUSE_INTERSTITIAL_BREED_RESULT_KITTEN,и у них родился котёнок!
HOUSE_INTERSTITIAL_BREED_RESULT_TWINS,и у них родились два котёнка!
HOUSE_INTERSTITIAL_BREED_RESULT_NONE,но котёнок не родился.
HOUSE_INTERSTITIAL_REJECTED,{Catname1} {gendericon1} хотел замутить с {Catname2} {gendericon2}...
HOUSE_INTERSTITIAL_REJECTED_PG,{Catname1} {gendericon1} хотел сойтись с {Catname2} {gendericon2}...
HOUSE_INTERSTITIAL_REJECTED2,но {Catname2} {gendericon2} не в настроении.
HOUSE_INTERSTITIAL_FIGHT,{Catname1} начал драку с {Catname2}!
HOUSE_INTERSTITIAL_FIGHT_RESULT_WIN,{Catname} победил в драке и получил {statchanges}!
HOUSE_INTERSTITIAL_FIGHT_RESULT_WIN_M,
HOUSE_INTERSTITIAL_FIGHT_RESULT_WIN_F,
HOUSE_INTERSTITIAL_FIGHT_RESULT_WIN_N,
HOUSE_INTERSTITIAL_FIGHT_RESULT_TIE,Победителей нет.
HOUSE_INTERSTITIAL_FIGHT_RESULT_INJURY,{Catname} получил травму: {injury}.
HOUSE_INTERSTITIAL_FIGHT_RESULT_INJURY_M,
HOUSE_INTERSTITIAL_FIGHT_RESULT_INJURY_F,
HOUSE_INTERSTITIAL_FIGHT_RESULT_INJURY_N,
HOUSE_INTERSTITIAL_FIGHT_RESULT_LOSE,"{Catname} был побит, но обошлось без серьёзных травм."
HOUSE_INTERSTITIAL_FIGHT_RESULT_LOSE_M,
HOUSE_INTERSTITIAL_FIGHT_RESULT_LOSE_F,
HOUSE_INTERSTITIAL_FIGHT_RESULT_LOSE_N,
HOUSE_INTERSTITIAL_FIGHT_RESULT_DIE,{Catname} погиб!
HOUSE_INTERSTITIAL_FIGHT_RESULT_DIE_M,
HOUSE_INTERSTITIAL_FIGHT_RESULT_DIE_F,
HOUSE_INTERSTITIAL_FIGHT_RESULT_DIE_N,
HOUSE_INTERSTITIAL_MUTATION,{Catname} эволюционировал!
HOUSE_INTERSTITIAL_MUTATION_M,
HOUSE_INTERSTITIAL_MUTATION_F,
HOUSE_INTERSTITIAL_MUTATION_N,
HOUSE_INTERSTITIAL_CURE_DISORDER,{Catname} избавился от {disorder}!
HOUSE_INTERSTITIAL_CURE_DISORDER_M,
HOUSE_INTERSTITIAL_CURE_DISORDER_F,
HOUSE_INTERSTITIAL_CURE_DISORDER_N,
HOUSE_INTERSTITIAL_CURE_INJURY,Травма {injury} у {Catname's} чудом исцелена!
HOUSE_INTERSTITIAL_CURE_INJURY_M,
HOUSE_INTERSTITIAL_CURE_INJURY_F,
HOUSE_INTERSTITIAL_CURE_INJURY_N,
HOUSE_INTERSTITIAL_GAIN_DISORDER,{Catname} получил {disorder}!
HOUSE_INTERSTITIAL_GAIN_DISORDER_M,
HOUSE_INTERSTITIAL_GAIN_DISORDER_F,
HOUSE_INTERSTITIAL_GAIN_DISORDER_N,
HOUSE_INTERSTITIAL_BECOME_OLD,{Catname} состарился и устал.
HOUSE_INTERSTITIAL_BECOME_OLD_M,
HOUSE_INTERSTITIAL_BECOME_OLD_F,
HOUSE_INTERSTITIAL_BECOME_OLD_N,
HOUSE_INTERSTITIAL_DIE_OLD_AGE,{Catname} умер от старости.
HOUSE_INTERSTITIAL_DIE_OLD_AGE_M,
HOUSE_INTERSTITIAL_DIE_OLD_AGE_F,
HOUSE_INTERSTITIAL_DIE_OLD_AGE_N,
HOUSE_INTERSTITIAL_CALM,Ночь прошла спокойно. Ничего важного не произошло.
HOUSE_INTERSTITIAL_BUTTON_OK,Ок
HOUSE_INTERSTITIAL_BUTTON_CONTINUE,>>>
HOUSEBOSS_COUNTDOWN,Осталось дней: {amount}
HOUSEBOSS_COUNTDOWN_TOMORROW,Завтра!
HOUSEBOSS_COUNTDOWN_TODAY,!!!
HOUSE_BUTTON_ENDDAY,Конец дня
HOUSE_BUTTON_DEPART,Отправиться!
HOUSE_DATE_FORMAT,{weekday} {day} {month}
HOUSE_DATE_FORMAT_WITHYEAR,"{weekday} {day} {month}, Год {year}"
HOUSE_DATE_MONDAY,Пн
HOUSE_DATE_TUESDAY,Вт
HOUSE_DATE_WEDNESDAY,Ср
HOUSE_DATE_THURSDAY,Чт
HOUSE_DATE_FRIDAY,Пт
HOUSE_DATE_SATURDAY,Сб
HOUSE_DATE_SUNDAY,Вс
HOUSE_DATE_JAN,Янв
HOUSE_DATE_FEB,Фев
HOUSE_DATE_MAR,Мар
HOUSE_DATE_APR,Апр
HOUSE_DATE_MAY,Май
HOUSE_DATE_JUN,Июн
HOUSE_DATE_JUL,Июл
HOUSE_DATE_AUG,Авг
HOUSE_DATE_SEP,Сен
HOUSE_DATE_OCT,Окт
HOUSE_DATE_NOV,Ноя
HOUSE_DATE_DEC,Дек
HOUSE_FURNITURE_STAT_COMFORT,{amount} [img:comfort] Комфорт
HOUSE_FURNITURE_STAT_STIMULATION,{amount} [img:stimulation] Стимуляция
HOUSE_FURNITURE_STAT_APPEAL,{amount} [img:appeal] Привлекательность
HOUSE_FURNITURE_STAT_HEALTH,{amount} [img:health] Здоровье
HOUSE_FURNITURE_STAT_MUTATION,{amount} [img:evolution] Мутация
HOUSE_STORAGE_NAME,Хранилище
HOUSE_QUEST_STORAGE_NAME,Предметы заданий
HOUSE_TRASH_NAME,Мусор
HOUSE_TRASH_SUBTITLE,"(будет убрано в
конце дня)"
HOUSE_CAT_INFO_LOWAGGRO,Низкая агрессия
HOUSE_CAT_INFO_MIDAGGRO,Средняя агрессия
HOUSE_CAT_INFO_HIGHAGGRO,Высокая агрессия
HOUSE_CAT_INFO_LOWLIBIDO,Низкое либидо
HOUSE_CAT_INFO_MIDLIBIDO,Среднее либидо
HOUSE_CAT_INFO_HIGHLIBIDO,Высокое либидо
HOUSE_CAT_INFO_INBRED0,Без инбридинга
HOUSE_CAT_INFO_INBRED1,Лёгкий инбридинг
HOUSE_CAT_INFO_INBRED2,Умеренный инбридинг
HOUSE_CAT_INFO_INBRED3,Сильный инбридинг
HOUSE_CAT_INFO_INBRED4,Крайний инбридинг
HOUSE_CAT_INFO_LOVER,Любит {Catname}
HOUSE_CAT_INFO_LOVER_M,
HOUSE_CAT_INFO_LOVER_F,
HOUSE_CAT_INFO_LOVER_N,
HOUSE_CAT_INFO_RIVAL,Ненавидит {Catname}
HOUSE_CAT_INFO_RIVAL_M,
HOUSE_CAT_INFO_RIVAL_F,
HOUSE_CAT_INFO_RIVAL_N,
HOUSE_CAT_INFO_AGE,Возраст: {age}
HOUSE_CAT_INFO_HP,ОЗ:
HOUSE_CAT_INFO_LEVEL,Ур.
HOUSE_CAT_INFO_OLD,стар
HOUSE_CAT_INFO_STR_NAME,[img:str]Сила
HOUSE_CAT_INFO_STR_DESC,Сила влияет на урон ближних атак и способностей.
HOUSE_CAT_INFO_DEX_NAME,[img:dex]Ловкость
HOUSE_CAT_INFO_DEX_DESC,Ловкость влияет на урон дальних атак и способностей.
HOUSE_CAT_INFO_CON_NAME,[img:con]Телосложение
HOUSE_CAT_INFO_CON_DESC,Телосложение влияет на макс. здоровье и восстановление после боя.
HOUSE_CAT_INFO_INT_NAME,[img:int]Интеллект
HOUSE_CAT_INFO_INT_DESC,Интеллект влияет на восстановление маны.
HOUSE_CAT_INFO_CHA_NAME,[img:cha]Харизма
HOUSE_CAT_INFO_CHA_DESC,Харизма влияет на макс. ману и начальную ману.
HOUSE_CAT_INFO_SPD_NAME,[img:spd]Скорость
HOUSE_CAT_INFO_SPD_DESC,Скорость влияет на очерёдность ходов и дальность перемещения.
HOUSE_CAT_INFO_LCK_NAME,[img:lck]Удача
HOUSE_CAT_INFO_LCK_DESC,Удача влияет на базовый шанс крит. удара и всю случайность.
,
MUTATION_BODY_NAME,Мутация тела
MUTATION_HEAD_NAME,Мутация головы
MUTATION_TAIL_NAME,Мутация хвоста
MUTATION_LEG_NAME,Мутация ног
MUTATION_ARM_NAME,Мутация лап
MUTATION_EYE_NAME,Мутация глаз
MUTATION_EYEBROW_NAME,Мутация бровей
MUTATION_EAR_NAME,Мутация ушей
MUTATION_MOUTH_NAME,Мутация рта
MUTATION_FUR_NAME,Мутация шерсти
MUTATION_BODY_NAME_BAD,Врождённый дефект тела
MUTATION_HEAD_NAME_BAD,Врождённый дефект головы
MUTATION_TAIL_NAME_BAD,Врождённый дефект хвоста
MUTATION_LEG_NAME_BAD,Врождённый дефект ног
MUTATION_ARM_NAME_BAD,Врождённый дефект лап
MUTATION_EYE_NAME_BAD,Врождённый дефект глаз
MUTATION_EYEBROW_NAME_BAD,Врождённый дефект бровей
MUTATION_EAR_NAME_BAD,Врождённый дефект ушей
MUTATION_MOUTH_NAME_BAD,Врождённый дефект рта
MUTATION_FUR_NAME_BAD,Врождённый дефект шерсти
HOUSE_CAT_INFO_HAS_MUTATIONS,У этого кота есть мутации!
,
LEVELUP_REROLL_BUTTON,Перебросить
LEVELUP_TITLE,{Catname} получил уровень!
LEVELUP_TITLE_M,
LEVELUP_TITLE_F,
LEVELUP_TITLE_N,
LEVELUP_SUBTITLE_NOSTATS,{Catname} теперь {level} уровня!
LEVELUP_SUBTITLE_NOSTATS_M,
LEVELUP_SUBTITLE_NOSTATS_F,
LEVELUP_SUBTITLE_NOSTATS_N,
LEVELUP_SUBTITLE,{Catname} теперь {level} уровня! {Catname} получил {statchanges}!
LEVELUP_SUBTITLE_M,
LEVELUP_SUBTITLE_F,
LEVELUP_SUBTITLE_N,
LEVELUP_BONUS_PASSIVE,{Catname} также изучил {passive}!
LEVELUP_BONUS_PASSIVE_M,
LEVELUP_BONUS_PASSIVE_F,
LEVELUP_BONUS_PASSIVE_N,
LEVELUP_CHOICE_ERROR_NAME,Ничего
LEVELUP_CHOICE_ERROR_DESC,не нажимай на это. этого не должно быть.
LEVELUP_CHOICE_ABILITY,Изучить способность!
LEVELUP_CHOICE_PASSIVE,Изучить пассивку!
LEVELUP_CHOICE_UPGRADE_ABILITY,Улучшить способность!
LEVELUP_CHOICE_UPGRADE_PASSIVE,Улучшить пассивку!
LEVELUP_CHOICE_DISORDER,Получить расстройство
LEVELUP_CHOICE_ITEM,Предмет!
LEVELUP_CHOICE_STATS,Бонус к характеристикам!
LEVELUP_CHOICE_EXTRAFULLHEAL,и полное исцеление
LEVELUP_CHOICE_STATS_STR,"[img:str]Сила[img:str]
влияет на урон ближних атак и способностей"
LEVELUP_CHOICE_STATS_DEX,"[img:dex]Ловкость[img:dex]
влияет на урон дальних атак и способностей"
LEVELUP_CHOICE_STATS_CON,"[img:con]Телосложение[img:con]
влияет на макс. здоровье и восстановление после боя"
LEVELUP_CHOICE_STATS_INT,"[img:int]Интеллект[img:int]
влияет на восстановление маны"
LEVELUP_CHOICE_STATS_CHA,"[img:cha]Харизма[img:cha]
влияет на макс. ману и начальную ману"
LEVELUP_CHOICE_STATS_SPD,"[img:spd]Скорость[img:spd]
влияет на очерёдность ходов и дальность перемещения"
LEVELUP_CHOICE_STATS_LCK,"[img:lck]Удача[img:lck]
влияет на базовый шанс крита и всю случайность"
LEVELUP_REPLACE_ABILITY,Выберите способность для замены
LEVELUP_REPLACE_PASSIVE,Выберите пассивку для замены
LEVELUP_REPLACE_DISORDER,Выберите расстройство для замены
LEVELUP_PROMPT_ACTIVE,Выберите активную способность:
LEVELUP_PROMPT_PASSIVE,Выберите пассивную способность:
LEVELUP_PROMPT_STAT,Выберите бонус к характеристике:
LEVELUP_PROMPT_UPGRADE_ACTIVE,Выберите способность для улучшения:
LEVELUP_PROMPT_UPGRADE_PASSIVE,Выберите пассивку для улучшения:
LEVELUP_PROMPT_DISORDER,Выберите расстройство:
LEVELUP_PROMPT_ITEM,Выберите предмет:
LEVELUP_PROMPT_CHAOS,Выберите что-нибудь:
LEVELUP_PROMPT_ERROR,этого не должно быть
LEVELUP_UI_UPGRADE,Улучшить!
LEVELUP_UI_ACTIVES,Активные
LEVELUP_UI_PASSIVES,Пассивные
LEVELUP_UI_BASICATTACK,Атака
,
POPUP_MODAL_OK,Ок
POPUP_MODAL_CANCEL,Отмена
POPUP_MODAL_SKIP,Пропустить
POPUP_MODAL_YES,Да
POPUP_MODAL_NO,Нет
,
COMBAT_POPUP_MISS,Промах
COMBAT_POPUP_BLOCKED,Блок
COMBAT_POPUP_FIRE,ОГОНЬ!!!
COMBAT_POPUP_LAVA,ЛАВА!!!
COMBAT_POPUP_RUN,Бегом!
COMBAT_POPUP_ITEMBROKE,{item} сломался!
COMBAT_POPUP_CAUGHT_DISEASE,Подхватил {disorder}
COMBAT_POPUP_GOT_DISORDER,Получил {disorder}
COMBAT_POPUP_CURED_DISEASE,{disorder} вылечен!
COMBAT_POPUP_CURED_INJURY,{injury} вылечена!
COMBAT_POPUP_ITEM_STOLEN,{item} украден!
COMBAT_POPUP_STR_UP,Сила +
COMBAT_POPUP_DEX_UP,Ловкость +
COMBAT_POPUP_CON_UP,Телосложение +
COMBAT_POPUP_INT_UP,Интеллект +
COMBAT_POPUP_SPD_UP,Скорость +
COMBAT_POPUP_CHA_UP,Харизма +
COMBAT_POPUP_LCK_UP,Удача +
COMBAT_POPUP_STR_DOWN,Сила -
COMBAT_POPUP_DEX_DOWN,Ловкость -
COMBAT_POPUP_CON_DOWN,Телосложение -
COMBAT_POPUP_INT_DOWN,Интеллект -
COMBAT_POPUP_SPD_DOWN,Скорость -
COMBAT_POPUP_CHA_DOWN,Харизма -
COMBAT_POPUP_LCK_DOWN,Удача -
COMBAT_POPUP_STUNNED,Оглушение
COMBAT_POPUP_IMMOBILE,Обездвижен
COMBAT_POPUP_FROZEN,Заморожен
COMBAT_POPUP_MAD,Безумие
COMBAT_POPUP_WAKEUP,Пробуждение!
COMBAT_POPUP_SLEEPING,Спит
COMBAT_POPUP_FALLASLEEP,Zzz...
COMBAT_POPUP_EXERTED,Истощение
COMBAT_POPUP_FEAR,Страх
COMBAT_POPUP_ATTRACTION,Влечение
COMBAT_POPUP_CONFUSED,Замешательство?
COMBAT_POPUP_BREAKFREE,Освобождение!
COMBAT_POPUP_CHARGED,Заряжен!
COMBAT_POPUP_EXHAUSTED,Измождение
COMBAT_POPUP_ADRENALINE,Адреналин!!!
COMBAT_POPUP_EXHAUSTED2,Измождение!
COMBAT_POPUP_COUNTERED,Контратака!
COMBAT_POPUP_ROT,Гниение
COMBAT_POPUP_RELOAD,Перезарядка
COMBAT_POPUP_RELOAD_MOVE,Доп. ход
COMBAT_POPUP_MUTATED,Мутация!
COMBAT_POPUP_REBIRTH,Перерождение
COMBAT_POPUP_STUDY,Изучение: {studiedtype}
COMBAT_POPUP_TAKEAIM,Прицеливание
COMBAT_POPUP_LOSEAIM,Бонус прицела утерян
COMBAT_POPUP_HOLSTER,Кобура
COMBAT_POPUP_CATCH,Поймал!
COMBAT_POPUP_ENERGIZED,Энергия!
COMBAT_POPUP_BADPOOP,Плохие какашки!
COMBAT_POPUP_DEJAVU,Дежавю
COMBAT_POPUP_BUGBITE,Укус жука!
COMBAT_POPUP_RECHARGED,Перезаряжен!
COMBAT_POPUP_BRAINSTORM,Мозговой штурм!
COMBAT_POPUP_REPAIRED,Починка
COMBAT_POPUP_IMMUNE,Иммунитет
,
COMBAT_WIN_ROUNDSTAKEN,за {rounds} раундов:
COMBAT_WIN_ROUNDSTAKEN_SINGULAR,за 1 раунд:
COMBAT_WIN_ENEMIESRAN,{count} врагов сбежало
COMBAT_WIN_ENEMIESRAN_SINGULAR,1 враг сбежал
,
INJURY_NAME_BROKENPAW,Сломанная лапа
INJURY_NAME_TORNTENDON,Разорванное сухожилие
